flight id:501
flight code:Tu-142
origin:RU
date:2011-06-01
from:vaziani
to:gelendzhik
motor(s):4
mass aircraft:96000.025248
mass fuel:96000.025248
lift coef:1.5098032749390164
drag coef:0.017311591591697872

timestamp,longitude,latitude,altitude,roll,pitch,yaw,v,heading,air_speed,engine_0,engine_1,engine_2,engine_3,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306894179.51,5.9262275,4.2645479,545.42,-20.1,5.2,9.4,-280217.72,-1.0,95.87198717409888,6256100.346156364,6256100.346156364,6256100.346156364,6256100.346156364,22.078989845914375,7.370459888208319,24474.47234020321,89.0,34.56200726109657
1306894179.95,5.9262623,4.2649683,545.15,-21.7,5.4,8.5,-280170.66,-1.0,96.87428408252538,8351219.229721793,8351219.229721793,8351219.229721793,8351219.229721793,21.842786899456524,7.333754520325515,24948.287804797033,89.1,34.56059868716831
1306894181.23,5.9263105,4.2661936,544.37,-23.5,5.4,5.6,-280034.06,-1.0,96.72949724377757,6950842.787519779,6950842.787519779,6950842.787519779,6950842.787519779,23.305671523116104,7.49931587468738,24855.983934310236,88.49999999999999,34.55852410274136
1306894181.44,5.9263105,4.2663997,544.24,-23.7,5.6,5.1,-280011.13,-1.0,99.408977057838,5480478.118097161,5480478.118097161,5480478.118097161,5480478.118097161,23.589667238560367,7.5715053882939545,24807.458943362573,89.29999999999998,34.55636531009044
1306894181.65,5.9263083,4.2665964,544.1,-23.9,5.6,4.6,-279989.28,-1.0,94.2830453092837,4024552.654420697,4024552.654420697,4024552.654420697,4024552.654420697,25.270954729672884,7.572770524239734,25229.530426509704,86.69999999999999,34.55454335033541
1306894181.86,5.9263037,4.2668017,543.97,-24.0,5.6,4.1,-279966.5,-1.0,98.85092924219802,5531934.986874153,5531934.986874153,5531934.986874153,5531934.986874153,23.607597634299612,7.488048993979911,26030.110798014335,86.1,34.55275201175274
1306894182.08,5.9262966,4.2670081,543.83,-24.1,5.6,3.5,-279943.63,-1.0,94.37743263840959,3444817.182560713,3444817.182560713,3444817.182560713,3444817.182560713,24.552331616705047,7.344038831502484,26045.193968390824,87.2,34.55098363904932
1306894182.29,5.9262873,4.2672108,543.69,-24.1,5.6,3.0,-279921.19,-1.0,97.43334129960726,6173329.528371697,6173329.528371697,6173329.528371697,6173329.528371697,23.813316377630052,7.01906151988853,26875.558056304824,86.1,34.549337751035324
1306894182.5,5.9262755,4.2674163,543.54,-24.2,5.6,2.5,-279898.44,-1.0,99.00174355073662,8052262.667884157,8052262.667884157,8052262.667884157,8052262.667884157,26.322104260255546,6.9363450479700655,26047.21274248995,88.89999999999999,34.54768420772823
1306894183.98,5.9261277,4.2688341,542.54,-24.2,5.6,358.8,-279742.13,-1.0,96.80358253301267,3982531.1220879112,3982531.1220879112,3982531.1220879112,3982531.1220879112,27.117973784258837,7.060060723177744,25981.3665528018,88.0,34.54537230921555
1306894185.25,5.925905,4.2700611,541.68,-24.6,5.6,355.7,-279607.69,-1.0,98.25035658590632,2692773.9680529293,2692773.9680529293,2692773.9680529293,2692773.9680529293,28.48058571845107,7.142954475848593,26254.98289096907,90.4,34.542509229600505
1306894185.47,5.9258587,4.2702681,541.53,-24.6,5.6,355.1,-279585.09,-1.0,95.8383993399555,2642620.7336446284,2642620.7336446284,2642620.7336446284,2642620.7336446284,29.800366432772655,7.198791639734378,26561.5026423245,89.30000000000001,34.539738013502514
1306894185.69,5.9258098,4.2704749,541.4,-24.6,5.6,354.6,-279562.5,-1.0,96.09121475177942,3394767.41836939,3394767.41836939,3394767.41836939,3394767.41836939,30.28205459934314,7.032171725872457,27150.015814633345,90.5,34.53746439145527
1306894185.9,5.9257589,4.2706797,541.26,-24.6,5.6,354.0,-279540.19,-1.0,99.97317266918054,4021757.3405104578,4021757.3405104578,4021757.3405104578,4021757.3405104578,28.908368394773774,7.0777437012658515,27344.84606269208,87.9,34.53518311411494
1306894186.12,5.925705,4.2708862,541.13,-24.6,5.6,353.5,-279517.72,-1.0,96.04427335520556,6809386.019336591,6809386.019336591,6809386.019336591,6809386.019336591,28.78378162180441,7.26960357133232,26919.736196372665,90.20000000000002,34.532909492067695
1306894186.33,5.9256492,4.2710905,540.99,-24.6,5.8,352.9,-279495.5,-1.0,100.24164929216366,9709484.236874456,9709484.236874456,9709484.236874456,9709484.236874456,30.134304410967914,7.310713438038886,26190.92689970197,93.40000000000002,34.53062821472736
1306894186.55,5.9255897,4.2712985,540.86,-24.6,5.8,352.4,-279472.88,-1.0,97.26974008523503,10818012.008796161,10818012.008796161,10818012.008796161,10818012.008796161,28.6847053244688,7.487108304514556,25811.832391566983,95.20000000000002,34.52835459268012
1306894186.97,5.9254683,4.2716974,540.62,-24.6,5.8,351.3,-279429.59,-1.0,98.09718926315267,9124832.017366339,9124832.017366339,9124832.017366339,9124832.017366339,28.885178817994245,7.575308721596836,25749.505885471346,98.30000000000003,34.52600441770199
1306894187.18,5.9254038,4.271897,540.5,-24.6,5.8,350.8,-279407.97,-1.0,98.37832292748949,8525400.521031952,8525400.521031952,8525400.521031952,8525400.521031952,26.37359612068518,7.550091322482628,25798.92854470593,95.60000000000001,34.52367720860313
1306894187.39,5.9253358,4.2721001,540.38,-24.6,5.8,350.3,-279386.0,-1.0,100.53915011191638,8112067.867819574,8112067.867819574,8112067.867819574,8112067.867819574,25.89799386807088,7.474013345679449,25411.773065169647,94.50000000000001,34.52202366529605
1306894187.6,5.9252672,4.2722971,540.26,-24.6,5.8,349.7,-279364.69,-1.0,97.59002684104732,6966243.006283498,6966243.006283498,6966243.006283498,6966243.006283498,25.10530997441207,7.6616780124046535,24802.564221637913,93.80000000000001,34.52093661367749
1306894187.81,5.9251957,4.2724958,540.15,-24.6,5.8,349.2,-279343.22,-1.0,98.72426894168828,9781932.631355766,9781932.631355766,9781932.631355766,9781932.631355766,25.668550533812933,7.500248991601867,24256.225556636513,93.9,34.519880183231294
1306894188.02,5.9251222,4.2726932,540.04,-24.6,5.8,348.7,-279321.94,-1.0,98.08846982406199,11187716.861386089,11187716.861386089,11187716.861386089,11187716.861386089,25.28729549725335,7.5194985566679735,23883.965762459287,93.50000000000001,34.51883906337128
1306894189.71,5.9244429,4.2742741,539.26,-24.6,5.8,344.4,-279152.13,-1.0,98.96634390854624,10418806.73563705,10418806.73563705,10418806.73563705,10418806.73563705,27.10333205194314,7.558282960930636,23654.57840556502,94.70000000000002,34.51730800475361
1306894189.92,5.9243461,4.2744723,539.17,-24.6,5.8,343.9,-279130.94,-1.0,101.45662500708224,13608842.571090275,13608842.571090275,13608842.571090275,13608842.571090275,25.44243716687815,7.573323270809533,23932.815147284975,94.4,34.51580756730829
1306894190.13,5.9242502,4.2746636,539.09,-24.6,5.8,343.4,-279110.5,-1.0,98.01070791765571,13653172.911403742,13653172.911403742,13653172.911403742,13653172.911403742,24.92486381358623,7.410692901016713,24204.62780806129,94.1,34.5143530616215
1306894190.34,5.9241492,4.2748599,539.01,-24.6,5.8,342.8,-279089.56,-1.0,101.06587957606824,16380003.352241572,16380003.352241572,16380003.352241572,16380003.352241572,24.60656447827951,7.398922064632345,24221.476613432358,92.39999999999999,34.51293683240015
1306894190.55,5.9240492,4.2750492,538.93,-24.6,5.8,342.3,-279069.41,-1.0,97.473309074995,17559231.93699861,17559231.93699861,17559231.93699861,17559231.93699861,24.661909397982264,7.538562320290995,23500.1355232448,91.0,34.511643087868215
1306894190.97,5.9238392,4.2754326,538.78,-24.6,5.8,341.2,-279028.63,-1.0,99.39941737272338,20522050.786843162,20522050.786843162,20522050.786843162,20522050.786843162,24.666124491927615,7.701795836084551,23649.09676966239,91.5,34.51032637745702
1306894191.19,5.9237248,4.275634,538.71,-24.6,5.8,340.7,-279007.22,-1.0,100.47477644292735,21043733.552255455,21043733.552255455,21043733.552255455,21043733.552255455,25.3318014410465,7.572909771660901,24263.443821867044,89.9,34.50904794351126
1306894191.4,5.9236116,4.2758283,538.64,-24.6,5.8,340.1,-278986.63,-1.0,101.91027646057272,20774305.71636302,20774305.71636302,20774305.71636302,20774305.71636302,26.25458346455422,7.563552565351462,24094.82247097288,88.5,34.50780778603095
1306894191.61,5.9235004,4.2760147,538.58,-24.6,5.8,339.6,-278966.88,-1.0,97.88607615936625,18909851.64940567,18909851.64940567,18909851.64940567,18909851.64940567,23.78948293139436,7.85626841374355,24061.850250297906,89.60000000000001,34.50660590501608
1306894191.82,5.9233832,4.2762069,538.51,-24.6,5.8,339.1,-278946.53,-1.0,101.68612858832853,19045122.79037864,19045122.79037864,19045122.79037864,19045122.79037864,21.691629007376978,8.020775123328294,23922.47563524646,88.8,34.50543464517356
1306894192.03,5.9232665,4.2763939,538.45,-24.6,5.8,338.6,-278926.75,-1.0,99.10055154544017,15618523.380378652,15618523.380378652,15618523.380378652,15618523.380378652,20.70107985814982,8.14076916438959,24060.161900497576,90.10000000000001,34.504814566433396
1306894193.72,5.9222348,4.2778926,538.04,-24.6,5.8,334.3,-278769.16,-1.0,100.7809998652936,15010682.070797388,15010682.070797388,15010682.070797388,15010682.070797388,21.682104188744553,7.922570484888497,24161.396637256,89.7,34.503949518314414
1306894193.93,5.922099,4.2780723,537.99,-24.6,5.8,333.8,-278750.38,-1.0,99.18012256215818,16544811.464125656,16544811.464125656,16544811.464125656,16544811.464125656,20.897928625486234,8.012512086164405,23738.24935659338,87.30000000000001,34.50310743607469
1306894194.14,5.9219599,4.278253,537.95,-24.6,5.8,333.2,-278731.5,-1.0,100.45068929909584,18112554.458015233,18112554.458015233,18112554.458015233,18112554.458015233,22.672498571561874,7.813689216523458,23807.921498798547,89.0,34.50229597500732
1306894194.35,5.9218173,4.2784346,537.91,-24.6,5.8,332.7,-278712.56,-1.0,101.60827687811833,21314500.744948853,21314500.744948853,21314500.744948853,21314500.744948853,22.697944033987106,7.89508392791333,24170.5656345193,89.5,34.50151513511232
1306894194.56,5.9216739,4.2786136,537.88,-24.6,5.8,332.2,-278693.91,-1.0,100.52296146096384,24235936.481964763,24235936.481964763,24235936.481964763,24235936.481964763,22.546306949768134,8.037059925837918,24217.039478997587,89.2,34.50082615873437
1306894194.77,5.9215291,4.278791,537.84,-24.6,5.8,331.7,-278675.44,-1.0,100.03230803816149,26326580.60976022,26326580.60976022,26326580.60976022,26326580.60976022,20.71443357631134,8.229057240563957,23606.729799724042,91.9,34.50016014823567
1306894195.19,5.921229,4.2791483,537.77,-24.6,5.8,330.6,-278638.34,-1.0,101.83623708130716,25311394.114493694,25311394.114493694,25311394.114493694,25311394.114493694,20.269052753139047,8.185788211963436,23402.524492334087,91.9,34.49949413773699
1306894195.4,5.9210744,4.2793273,537.74,-24.6,5.8,330.0,-278619.78,-1.0,102.82348835678756,23268853.4223795,23268853.4223795,23268853.4223795,23268853.4223795,21.554192419681137,8.192919230403067,23597.936270165963,92.1,34.49885109311756
1306894195.61,5.9209228,4.2794996,537.71,-24.6,5.8,329.5,-278601.97,-1.0,99.34243812178094,20217430.749090213,20217430.749090213,20217430.749090213,20217430.749090213,22.415704147952322,8.158272001510504,23530.82465730045,94.2,34.49823866967049
1306894195.83,5.9207587,4.2796826,537.68,-24.6,5.8,329.0,-278583.06,-1.0,101.51418183803801,18717292.469239112,18717292.469239112,18717292.469239112,18717292.469239112,21.756608265286456,8.157224689511223,23227.22691938147,91.30000000000001,34.49764921210269
1306894196.04,5.9205961,4.2798604,537.65,-24.6,5.8,328.4,-278564.72,-1.0,104.20420495442461,16400339.56960956,16400339.56960956,16400339.56960956,16400339.56960956,21.553380287906492,8.317518911267669,22996.360138331427,89.7,34.49735065567225
1306894197.72,5.9192569,4.2812123,537.47,-24.6,5.8,324.2,-278426.13,-1.0,101.6835578090416,17038172.00515691,17038172.00515691,17038172.00515691,17038172.00515691,21.626202095128424,8.478810222630855,23582.51753155508,92.5,34.49695258043165
1306894197.93,5.9190794,4.2813779,537.46,-24.6,5.8,323.7,-278409.25,-1.0,102.78250589158269,17311517.80107878,17311517.80107878,17311517.80107878,17311517.80107878,19.20975481860444,8.492555082199127,23134.047604777075,89.9,34.49657747107032
1306894198.14,5.9189008,4.2815417,537.44,-24.6,5.8,323.1,-278392.59,-1.0,102.52455892936136,19946088.401294306,19946088.401294306,19946088.401294306,19946088.401294306,21.39690882723872,8.532021005690389,22942.95942565401,89.10000000000001,34.49621767229517
1306894198.35,5.9187203,4.2817044,537.42,-24.6,5.8,322.6,-278376.09,-1.0,102.43585041416853,23207986.247299206,23207986.247299206,23207986.247299206,23207986.247299206,21.749254522591066,8.592226641134785,22853.92304022505,91.80000000000001,34.4958655288131
1306894198.56,5.9185379,4.281866,537.41,-24.6,5.8,322.1,-278359.72,-1.0,102.48589382860506,25354275.660164565,25354275.660164565,25354275.660164565,25354275.660164565,20.984851630127025,8.298402835742085,23087.424284350363,89.80000000000001,34.4955363512103
1306894198.99,5.9181613,4.2821913,537.38,-24.6,5.8,321.0,-278326.84,-1.0,101.95360087184164,27310762.636782814,27310762.636782814,27310762.636782814,27310762.636782814,21.876423756493693,8.44594507563496,23141.73463982686,90.90000000000002,34.495237794779854
1306894200.25,5.9170056,4.2831237,537.32,-24.6,5.8,317.9,-278233.25,-1.0,102.9616216946997,27073921.022891343,27073921.022891343,27073921.022891343,27073921.022891343,22.093411457561437,8.070767954963479,23606.339149362582,91.70000000000002,34.49491627247014
1306894200.46,5.916801,4.2832794,537.31,-24.6,5.8,317.3,-278217.75,-1.0,106.3370136066064,24076253.47365618,24076253.47365618,24076253.47365618,24076253.47365618,22.30814638222117,8.142589207129076,23900.771224822816,89.4,34.4946100607466
1306894200.67,5.9166013,4.2834287,537.3,-24.6,6.1,316.8,-278202.88,-1.0,102.86826371240137,24036314.315880332,24036314.315880332,24036314.315880332,24036314.315880332,21.88284127243963,7.862637408330767,24509.03561651792,90.50000000000001,34.49431915960925
1306894201.72,5.9155804,4.2841605,538.53,5.0,11.9,316.8,-278130.44,-1.0,103.07396413773053,23087816.13477244,23087816.13477244,23087816.13477244,23087816.13477244,21.53159791521851,7.93544519625649,25068.60966891868,90.20000000000002,34.49499282540103
1306894201.93,5.9153755,4.2843059,539.18,7.1,11.4,315.5,-278116.06,-1.0,103.0402844437332,21715847.58266794,21715847.58266794,21715847.58266794,21715847.58266794,23.152558184888107,7.734983903548123,25088.051919364258,88.80000000000001,34.49630188051914
1306894202.14,5.9151652,4.2844559,539.91,8.6,10.5,315.7,-278101.22,-1.0,105.98137098398075,23047469.20616879,23047469.20616879,23047469.20616879,23047469.20616879,25.138638128449873,7.909449957774297,25668.43348686063,90.5,34.498177427325786
1306894202.35,5.9149594,4.2846035,540.62,10.3,10.4,315.8,-278086.59,-1.0,104.19649170695463,21788251.850448113,21788251.850448113,21788251.850448113,21788251.850448113,22.80552096776677,7.720339399912854,25375.73962546005,92.2,34.500611810527886
1306894202.57,5.9147491,4.2847553,541.33,12.8,10.8,316.1,-278071.56,-1.0,101.47242192247533,17217117.658531755,17217117.658531755,17217117.658531755,17217117.658531755,22.69897555264563,7.579286905666683,25439.47200840342,89.2,34.503605030125435
1306894202.78,5.9145406,4.2849071,542.0,15.4,11.2,316.3,-278056.5,-1.0,106.3419255544868,12154595.445413921,12154595.445413921,12154595.445413921,12154595.445413921,25.358625594457525,7.860863525747442,26047.98296969085,88.6,34.507118809652994
1306894203.21,5.9141299,4.2852105,543.26,18.4,11.2,317.0,-278026.34,-1.0,102.64976275774286,8541761.972302498,8541761.972302498,8541761.972302498,8541761.972302498,24.519944952010302,7.648468690482644,26318.1190841166,90.7,34.511620121988955
1306894203.42,5.9139289,4.2853615,543.84,19.1,11.2,317.4,-278011.31,-1.0,103.85472341682222,3723403.6176327113,3723403.6176327113,3723403.6176327113,3723403.6176327113,25.23136795909116,7.756418980652966,25904.7320831749,88.2,34.51661137308256
1306894203.63,5.913728,4.2855143,544.4,19.7,11.2,317.8,-277996.09,-1.0,104.35228924853212,4827483.245847383,4827483.245847383,4827483.245847383,4827483.245847383,24.22670023641201,7.4289801010804695,25698.990938632483,90.0,34.52203897588222
1306894203.85,5.9135226,4.2856725,544.96,20.5,11.4,318.2,-277980.28,-1.0,102.40216258009548,7906284.897735782,7906284.897735782,7906284.897735782,7906284.897735782,25.097902708635235,7.571985201728263,25553.460357751428,91.20000000000002,34.527902930387896
1306894204.06,5.9133184,4.2858319,545.51,21.3,11.5,318.6,-277964.34,-1.0,107.86364913109095,8089070.412414341,8089070.412414341,8089070.412414341,8089070.412414341,25.667998316804375,7.428128924609538,25060.090857724026,92.1,34.53324632496358
1306894204.48,5.9129309,4.286141,546.52,22.4,11.5,319.5,-277933.38,-1.0,102.88857436824935,9850408.338780899,9850408.338780899,9850408.338780899,9850408.338780899,24.82177677094804,7.425185955325317,24535.857779396145,93.2,34.53886531009044
1306894204.69,5.9127345,4.2863011,547.03,22.7,11.5,319.9,-277917.28,-1.0,105.9763976534437,12158427.479540342,12158427.479540342,12158427.479540342,12158427.479540342,23.11089589838699,7.258285374849834,23911.58667606552,91.9,34.54431587876935
1306894204.91,5.9125404,4.2864617,547.53,23.0,11.5,320.4,-277901.13,-1.0,100.02970128907238,14299444.677417949,14299444.677417949,14299444.677417949,14299444.677417949,23.77202006075663,7.487169534624056,24655.877861876896,91.29999999999998,34.54960568629341
1306894205.12,5.9123488,4.2866228,548.01,23.2,11.5,320.9,-277884.88,-1.0,105.06507115297754,12182920.846382942,12182920.846382942,12182920.846382942,12182920.846382942,26.143235226753752,7.259037650182123,25058.832587046123,94.2,34.55471942207644
1306894205.33,5.9121559,4.2867874,548.5,23.4,11.4,321.4,-277868.25,-1.0,106.45115854583688,13762390.293702291,13762390.293702291,13762390.293702291,13762390.293702291,23.562805014329065,6.927914047578142,24890.858861709712,96.5,34.559695362583874
1306894205.54,5.9119726,4.2869464,548.96,23.7,11.4,321.9,-277852.19,-1.0,101.7542628099392,13645933.738200659,13645933.738200659,13645933.738200659,13645933.738200659,22.192843960296596,6.92091788484197,24867.408303246026,94.10000000000002,34.56405887964424
1306894207.01,5.9107007,4.2881229,552.14,24.4,11.3,325.4,-277732.5,-1.0,104.92265200076417,11732931.407420885,11732931.407420885,11732931.407420885,11732931.407420885,21.427330709505537,6.889299827157633,24885.261578991267,93.70000000000002,34.57041277290759
1306894208.5,5.9094985,4.2893752,555.27,18.1,8.5,328.8,-277603.75,-1.0,105.35752497817109,11181946.769975077,11181946.769975077,11181946.769975077,11181946.769975077,21.830985069844754,7.179340492907905,25026.738569419867,92.0,34.578734076494634
1306894208.71,5.9093324,4.2895592,555.6,10.2,7.5,329.0,-277584.75,-1.0,107.73091913992238,10995489.868466794,10995489.868466794,10995489.868466794,10995489.868466794,21.48893943742418,7.272178978541912,25135.961020996074,89.7,34.586879308340656
1306894208.93,5.9091652,4.2897455,555.81,1.6,6.9,329.1,-277565.5,-1.0,103.42868320764592,13206931.699012894,13206931.699012894,13206931.699012894,13206931.699012894,19.975019878807775,7.1755395919688265,24718.825884890513,89.39999999999999,34.59476426022167
1306894209.15,5.9089965,4.2899335,555.92,-4.2,6.8,329.1,-277546.06,-1.0,104.61447659567538,15324109.648178311,15324109.648178311,15324109.648178311,15324109.648178311,20.229828788124216,7.295300004878514,24744.761485256207,89.4,34.60196023572474
1306894209.36,5.9088322,4.2901164,555.96,-7.0,6.6,329.0,-277527.16,-1.0,106.98408596538704,15388234.82740574,15388234.82740574,15388234.82740574,15388234.82740574,20.638098133976836,7.298313470322565,25519.32608279001,90.2,34.60879641245265
1306894209.57,5.9086666,4.2902999,555.96,-8.3,6.2,328.9,-277508.22,-1.0,107.3477514537105,16338482.465966523,16338482.465966523,16338482.465966523,16338482.465966523,20.7543633626056,7.058476507930633,24828.46890813342,89.00000000000003,34.61524982452613
1306894209.78,5.9085021,4.2904813,555.9,-9.9,5.8,328.7,-277489.47,-1.0,106.22923708303941,13215523.521429237,13215523.521429237,13215523.521429237,13215523.521429237,18.631043838686438,7.120077539937754,24625.20021598506,89.10000000000001,34.621289850772854
1306894210.83,5.907673,4.2913726,555.29,-18.9,4.2,327.3,-277397.63,-1.0,105.19039967108334,8297887.333472766,8297887.333472766,8297887.333472766,8297887.333472766,19.71775403454678,7.199584766112165,24422.08543808725,88.90000000000002,34.626487794779855
1306894211.04,5.9075054,4.2915467,555.12,-19.5,4.2,326.9,-277379.72,-1.0,103.90644412631731,5465168.830930266,5465168.830930266,5465168.830930266,5465168.830930266,21.053120895224012,7.275707759652882,24255.26603038959,89.5,34.631203455322286
1306894211.46,5.9071583,4.2919001,554.73,-21.0,4.4,326.1,-277343.47,-1.0,106.42903333562874,3581204.110748641,3581204.110748641,3581204.110748641,3581204.110748641,21.16156937299991,7.530795036714332,23992.04063153252,89.7,34.63318617623217
1306894211.67,5.9069854,4.2920725,554.51,-21.6,4.5,325.7,-277325.81,-1.0,104.31740284289037,7762151.8699505245,7762151.8699505245,7762151.8699505245,7762151.8699505245,21.589938764097724,7.586762375590342,23511.49218053379,90.7,34.63260437395746
1306894212.33,5.9064349,4.2926048,553.77,-22.8,4.5,324.3,-277271.44,-1.0,103.76695979425092,10867082.069555007,10867082.069555007,10867082.069555007,10867082.069555007,23.006650540723655,7.6245131189073945,23315.855401439017,92.3,34.631203455322286
1306894212.55,5.9062495,4.2927784,553.5,-23.1,4.7,323.8,-277253.75,-1.0,102.91331441405816,14940738.55507558,14940738.55507558,14940738.55507558,14940738.55507558,25.071729465917883,7.879470567475914,23352.76829041922,94.4,34.629435082618876
1306894212.97,5.9058904,4.2931067,552.96,-23.5,4.8,322.8,-277220.38,-1.0,102.71831661846797,18381235.28849977,18381235.28849977,18381235.28849977,18381235.28849977,24.528274981043015,7.698502269095832,23568.73239932844,93.60000000000001,34.62716911586472
1306894213.18,5.9057082,4.2932694,552.67,-23.7,4.8,322.3,-277203.88,-1.0,102.8705991081051,19628960.841450367,19628960.841450367,19628960.841450367,19628960.841450367,24.532615629420505,7.659121055568393,22998.07254022524,91.2,34.62465052443865
1306894213.81,5.9051478,4.293754,551.77,-23.7,4.8,320.8,-277154.91,-1.0,103.68944919573066,20279781.27152404,20279781.27152404,20279781.27152404,20279781.27152404,25.88043455262365,7.688156018310079,23062.604263553745,93.4,34.62144295663462
1306894214.02,5.9049548,4.2939156,551.46,-24.1,5.0,320.3,-277138.63,-1.0,105.36134349786727,20005528.306439754,20005528.306439754,20005528.306439754,20005528.306439754,26.623468367405902,7.662146424332673,23070.34126631712,92.6,34.61804400650339
1306894214.44,5.9045736,4.2942268,550.83,-24.3,5.0,319.3,-277107.34,-1.0,102.5421551783391,19437768.053064846,19437768.053064846,19437768.053064846,19437768.053064846,26.1563726919402,7.9059426089641205,22923.945728060717,92.30000000000001,34.614629745785976
1306894214.65,5.9043783,4.2943825,550.51,-24.3,5.1,318.8,-277091.72,-1.0,103.86399323700553,19606361.45253743,19606361.45253743,19606361.45253743,19606361.45253743,27.305880740734747,7.864520098300863,23578.28119180714,94.10000000000001,34.61110065567224
1306894215.29,5.9037782,4.2948449,549.52,-24.3,5.1,317.2,-277045.56,-1.0,102.80144449676253,20377301.94725083,20377301.94725083,20377301.94725083,20377301.94725083,26.065393168972157,7.592595147196611,23851.714137359882,94.3,34.607112247973205
1306894215.92,5.9031675,4.2952925,548.55,-24.3,5.1,315.6,-277001.09,-1.0,103.88082504545655,20991267.42920674,20991267.42920674,20991267.42920674,20991267.42920674,26.246189054341,7.411348278492387,24257.421728700887,94.60000000000001,34.60254969329254
1306894216.13,5.9029563,4.2954422,548.22,-24.3,5.1,315.1,-276986.31,-1.0,106.28199350378522,20518481.274262313,20518481.274262313,20518481.274262313,20518481.274262313,25.54166455598553,7.1848038220992,24014.310156681688,95.2,34.5983010056285
1306894216.77,5.9023212,4.2958773,547.26,-24.3,5.1,313.5,-276943.47,-1.0,103.15868641416506,21934455.684341844,21934455.684341844,21934455.684341844,21934455.684341844,24.29150487530337,7.199717891331608,24754.92701972435,92.60000000000001,34.593524102741355
1306894217.41,5.9016648,4.2963044,546.33,-24.3,5.1,311.9,-276901.72,-1.0,104.28964296013575,22220345.028978467,22220345.028978467,22220345.028978467,22220345.028978467,24.33404532572562,7.425750665153416,24526.877530675712,93.2,34.588448643423774
1306894217.62,5.9014509,4.2964388,546.03,-24.3,5.4,311.3,-276888.63,-1.0,102.17556193984669,22607720.63182706,22607720.63182706,22607720.63182706,22607720.63182706,24.16772273484598,7.616385573980407,24541.505746185492,96.0,34.583365528813104
1306894218.26,5.9007768,4.2968482,545.16,-24.3,5.4,309.7,-276848.97,-1.0,104.38329092193575,22489211.623870544,22489211.623870544,22489211.623870544,22489211.623870544,24.23551211468377,7.436945402075111,25197.082114693283,95.5,34.57830538008169
1306894218.91,5.9000753,4.2972522,544.31,-24.3,5.4,308.1,-276810.19,-1.0,104.9401296930055,21680873.822635274,21680873.822635274,21680873.822635274,21680873.822635274,24.725541331714332,7.755935970259304,25136.149747899533,96.10000000000001,34.57283184552351
1306894219.12,5.8998397,4.2973831,544.05,-24.3,5.4,307.5,-276797.69,-1.0,107.80710965484255,19376558.94782473,19376558.94782473,19376558.94782473,19376558.94782473,25.149524913881294,7.6667823551147904,24772.30289586496,95.20000000000002,34.5676415568096
1306894219.75,5.8991514,4.2977521,543.31,-24.3,5.4,305.9,-276762.66,-1.0,103.69196700379918,20498487.59223304,20498487.59223304,20498487.59223304,20498487.59223304,24.352927912579997,7.576043058522383,24552.56716898148,94.9,34.562129745785974
1306894220.39,5.898429,4.298119,542.61,-24.3,5.4,304.3,-276728.16,-1.0,105.56553652429297,20430033.46210234,20430033.46210234,20430033.46210234,20430033.46210234,26.369031619680413,7.724239914618698,24520.224705506134,97.2,34.556839938261916
1306894220.62,5.8981717,4.2982448,542.38,-24.3,5.4,303.7,-276716.41,-1.0,103.23389974133539,21070808.73722828,21070808.73722828,21070808.73722828,21070808.73722828,27.551977202715435,7.544839929990229,24105.326647654176,94.9,34.5521166224264
1306894221.25,5.897445,4.2985871,541.76,-24.3,5.4,302.1,-276684.66,-1.0,105.70858714819884,22457750.92342722,22457750.92342722,22457750.92342722,22457750.92342722,26.01341159948654,7.870509065801162,24194.750528119977,94.2,34.54717130309132
1306894221.89,5.8966913,4.2989222,541.19,-24.3,5.4,300.5,-276653.97,-1.0,106.4252223108014,20911339.168677915,20911339.168677915,20911339.168677915,20911339.168677915,26.53021970643841,7.817546828161763,23675.730058338762,95.80000000000001,34.542524540186676
1306894222.1,5.8964466,4.2990269,541.02,-24.3,5.4,300.0,-276644.47,-1.0,104.0138300242592,18317839.343837738,18317839.343837738,18317839.343837738,18317839.343837738,26.260752632142953,7.711010541204055,23810.586335058968,93.8,34.53845957955676
1306894222.83,5.8955745,4.2993838,540.45,-24.3,5.8,298.1,-276612.38,-1.0,106.05612161863544,14993048.657832779,14993048.657832779,14993048.657832779,14993048.657832779,25.822675487353095,7.608032554258543,24062.354476758203,92.70000000000002,34.53418792601345
1306894223.04,5.8953222,4.2994825,540.3,-24.3,5.8,297.6,-276603.59,-1.0,105.50455660210395,13029825.781679716,13029825.781679716,13029825.781679716,13029825.781679716,26.213239824510012,7.645878172895451,24192.339909384486,91.60000000000001,34.530467453572506
1306894223.47,5.894801,4.2996801,540.01,-24.3,5.8,296.5,-276586.16,-1.0,105.9714658436516,11904239.37908814,11904239.37908814,11904239.37908814,11904239.37908814,25.07309604467408,7.307010797510127,24675.11161412453,89.60000000000001,34.527175677544506
1306894223.69,5.894532,4.2997788,539.87,-24.3,5.8,295.9,-276577.53,-1.0,106.46887680423072,11801842.518408125,11801842.518408125,11801842.518408125,11801842.518408125,23.94830105622808,7.417583504363907,25310.628007326624,89.80000000000001,34.523975765033576
