flight id:b01
flight code:F-15E
origin:US
date:2011-06-01
from:nalchik
to:soganlug
motor(s):2
mass aircraft:37637
mass fuel:37637
lift coef:1.6723900635573576
drag coef:0.01254232652701665

timestamp,longitude,latitude,altitude,roll,pitch,yaw,u,v,heading,air_speed,engine_0,engine_1,temperature_in,pressure_in,heart_rate,oxygen_mask
1306895813.42,5.1256083,6.1026785,6566.5684516,-54.9,4.0,325.4,1807373.7455,-271097.7448956,-1.0,446.59941936742325,101229.62464378451,101229.62464378451,297.9231763711252,3.6492380006880754,90.4,0.4177261879553107
1306895813.84,5.1250787,6.1033536,6565.9122836,-50.6,3.5,324.0,1807210.1300092,-270865.494232,-1.0,437.8165555580728,98789.93697587603,98789.93697587603,297.27105536507474,3.76762571731399,89.7,0.4177150112274017
1306895814.26,5.124522,6.104026,6565.0592652,-46.3,3.2,322.8,1807039.7231795997,-270634.91679680004,-1.0,442.21379076956924,96168.67819704361,96168.67819704361,298.9748870073308,3.7422135929509395,91.9,0.41770291586432207
1306895814.68,5.1239505,6.1046856,6564.0422048,-42.0,2.9,321.8,1806865.6418092,-270409.3918552,-1.0,439.4125137563039,91814.24070138019,91814.24070138019,297.3886533604232,3.746508155121613,92.10000000000001,0.4176895191014174
1306895815.11,5.1233571,6.1053446,6562.7954856,-37.7,2.7,320.9,1806686.0158192,-270184.71993200004,-1.0,433.155074785608,89499.71113517224,89499.71113517224,299.0329896202732,3.807193863036003,93.50000000000001,0.41767428506817167
1306895815.53,5.1227564,6.1059898,6561.4503412,-33.8,2.7,320.2,1806504.7494092,-269965.1661192,-1.0,439.36947145259956,85193.3043256583,85193.3043256583,300.78968623043625,3.686785312829801,94.50000000000001,0.417656984105792
1306895815.96,5.1221227,6.106651,6560.0067716,-30.0,2.7,319.5,1806314.4606892,-269740.6910464,-1.0,443.8926429279635,79603.79848237219,79603.79848237219,301.0862135984697,3.6186997047296963,93.9,0.41763738655548577
1306895816.38,5.1215041,6.1072805,6558.5960104,-26.7,2.4,318.9,1806129.0932292,-269527.3708296,-1.0,436.16337579326046,74881.60188786627,74881.60188786627,298.5879096739018,3.637148101914022,95.00000000000001,0.417615492417253
1306895816.8,5.1208848,6.1078974,6557.250866,-23.7,2.4,318.4,1805944.11947,-269318.6765972,-1.0,430.1846195033265,70097.49874657099,70097.49874657099,298.7078479482387,3.617244185323124,95.60000000000001,0.41759153134988636
1306895817.22,5.1202402,6.1085275,6555.93853,-21.0,2.4,318.0,1805751.9934795997,-269105.81569799996,-1.0,443.0456299482102,66110.07290939685,66110.07290939685,296.9866021626802,3.622029530541801,95.2,0.4175655799063168
1306895817.64,5.1195983,6.1091447,6554.790236,-18.5,2.4,317.6,1805561.0814,-268897.5807832,-1.0,436.2362075220551,62140.76818146029,62140.76818146029,298.7056152631934,3.6723387442896955,94.10000000000001,0.4175380974041296
1306895818.09,5.1189092,6.1097975,6553.7403672,-16.2,2.4,317.2,1805356.4554092,-268677.6004612,-1.0,432.90109421439405,59801.796431383686,59801.796431383686,299.2934963961558,3.6447099227578263,96.30000000000001,0.41750969626677176
1306895818.51,5.1182599,6.1104047,6552.920157199999,-14.2,2.4,316.9,1805164.09976,-268473.2041292,-1.0,433.38742630856325,57414.8989096121,57414.8989096121,297.8528529046963,3.7464688105025648,95.39999999999999,0.41748137168234484
1306895818.93,5.1176018,6.1110135,6552.2967976,-12.4,2.4,316.6,1804969.0866304003,-268268.4469048,-1.0,436.8351585942445,55165.32877215025,55165.32877215025,299.1361376396218,3.649651326638687,92.19999999999999,0.4174539657330885
1306895819.35,5.1169307,6.1116286,6551.8046716,-10.8,2.4,316.4,1804770.5958104,-268061.7867932,-1.0,443.0096395372772,53508.841470953106,53508.841470953106,297.6366154216716,3.6155149127972726,91.80000000000001,0.4174283205012425
1306895819.86,5.1161345,6.1123517,6551.4437792,-9.1,2.4,316.2,1804535.4251992,-267818.9390164,-1.0,429.8281881183717,51971.25649229378,51971.25649229378,296.2224322051107,3.7091624366396845,89.00000000000001,0.417404971857323
1306895820.28,5.1154713,6.1129495,6551.2797371999995,-7.8,2.5,316.0,1804339.5918595998,-267618.3156504,-1.0,433.04977470239515,50488.19967678413,50488.19967678413,295.42931516127805,3.7307356869737025,89.80000000000001,0.417384608777708
1306895820.7,5.1148028,6.1135486,6551.2797371999995,-6.7,2.5,316.0,1804142.3149504003,-267417.3642004,-1.0,435.0979619291951,49458.9843490685,49458.9843490685,296.6069241456491,3.5975396728840248,89.4,0.417367537474121
1306895821.12,5.1141324,6.1141464,6551.345354,-5.7,2.5,316.0,1803944.6443404001,-267216.9376848,-1.0,434.96248257175967,48531.7110083532,48531.7110083532,297.7422940379614,3.658494089538945,87.20000000000002,0.4173537579465619
1306895821.54,5.1134556,6.1147474,6551.542204400001,-4.8,2.5,316.0,1803745.13646,-267015.5269172,-1.0,438.21685764299775,47540.30270151382,47540.30270151382,296.70539821316106,3.7304235225231945,85.4,0.41734349985382346
1306895821.96,5.1127806,6.1153446,6551.83748,-4.0,2.5,316.0,1803546.4487895998,-266815.4284856,-1.0,435.779636599154,46799.07982406754,46799.07982406754,295.5246776571204,3.6911192754446316,88.7,0.4173366100900439
1306895822.38,5.1121094,6.1159368,6552.165564,-3.3,2.5,316.0,1803348.7781796,-266617.0688992,-1.0,432.6331886690595,46204.788081036655,46204.788081036655,295.1821365224847,3.6501270029602306,87.4,0.41733293554936146
1306895822.8,5.1114244,6.1165396,6552.5592648,-2.7,2.5,315.4,1803147.0065195998,-266415.1660056,-1.0,441.42049420653603,45566.96459009835,45566.96459009835,296.1077448969134,3.6321565024446043,86.2,0.41733209346712175
1306895823.23,5.1107466,6.1171348,6552.985774,-2.1,2.5,315.4,1802947.4986392,-266215.85497559997,-1.0,425.212112202553,45279.91541201072,45279.91541201072,296.34956600287705,3.6425943720987415,88.39999999999999,0.41733370107867024
1306895823.65,5.1100635,6.1177339,6553.4450916,-1.6,2.5,315.4,1802746.5471892,-266015.2972264,-1.0,438.94902203576925,44783.008025583746,44783.008025583746,296.9188155429356,3.650544611599239,86.39999999999999,0.4173375287252144
1306895824.07,5.1093815,6.1183312,6553.9044092,-1.2,2.5,315.4,1802545.7925895997,-265815.3628368,-1.0,438.0197632741446,44319.790863111135,44319.790863111135,296.87438468606086,3.619101543415868,89.2,0.4173432701950307
1306895824.5,5.108696,6.1189311,6554.3965352,-0.8,2.5,315.4,1802344.0209295999,-265614.50981200003,-1.0,429.4979784429072,44086.015693192356,44086.015693192356,298.1704820934067,3.665203833552651,88.7,0.4173505427234646
1306895824.92,5.1080102,6.1195309,6554.8558528,-0.4,2.5,315.4,1802142.2492695998,-265413.7880208,-1.0,440.0968086944627,43561.3059652594,43561.3059652594,297.20642962573953,3.7517032472377885,86.5,0.417358886992931
1306895825.35,5.1073211,6.1201334,6555.3151704,-0.1,2.5,315.4,1801939.6573996,-265212.114786,-1.0,431.3368497429312,43380.25736765875,43380.25736765875,296.4014854339008,3.7536488184233767,88.20000000000002,0.41736814989756793
1306895825.78,5.1066287,6.1207386,6555.8072964,0.2,2.5,315.4,1801735.8188104,-265009.522916,-1.0,433.7731611705409,43277.68651482913,43277.68651482913,296.8192748916851,3.8044681221579055,90.4,0.4173781017785828
1306895826.2,5.1059428,6.1213383,6556.2338056,0.4,2.5,315.4,1801534.0471504002,-264808.8011248,-1.0,440.09672167446087,42903.464711642526,42903.464711642526,296.4238555189721,3.7776157601450464,87.6,0.4173883598713212
1306895826.63,5.1052458,6.1219479,6556.6603148,0.6,2.5,315.4,1801328.9946504002,-264604.7328768,-1.0,436.78096503624306,42791.60458605795,42791.60458605795,298.7593169199615,3.7288845079766064,87.2,0.4173988476228523
1306895827.05,5.1045827,6.122528,6557.0540156,0.8,2.5,315.4,1801134.0143292,-264410.5727656,-1.0,424.7667656100176,42904.75749849529,42904.75749849529,297.64084450596727,3.7733871732162148,88.10000000000001,0.41740933537438335
1306895827.47,5.1039038,6.1231223,6557.414908,1.0,2.4,315.4,1800934.27679,-264211.622628,-1.0,435.72165774535614,42295.1598388175,42295.1598388175,295.12885183360186,3.849067177592617,87.69999999999999,0.4174196700200526
1306895827.89,5.1032202,6.1237211,6557.7758004,1.1,2.4,315.4,1800733.1284895998,-264011.1304956,-1.0,439.10654375378715,42237.783865961115,42237.783865961115,294.8743067541055,3.8201815604082228,88.69999999999999,0.41742977500692924
1306895829.57,5.1005213,6.1260902,6558.9897112,1.5,2.4,315.5,1799938.9683592,-263217.85619200004,-1.0,433.6070704457743,42183.548711556316,42183.548711556316,295.67472356826573,3.87452311082392,89.2,0.41744164071121626
1306895830.43,5.0991353,6.1273103,6559.4490288,1.6,2.4,315.5,1799530.89748,-262809.1619532,-1.0,435.9191481855517,41793.27209523246,41793.27209523246,293.24874248481973,3.8011038036801215,92.4,0.41745342986257233
1306895831.27,5.0977848,6.1285019,6559.8427296,1.6,2.4,315.5,1799133.2924804,-262409.949342,-1.0,435.36028283298833,41998.41562501714,41998.41562501714,292.79113776141156,3.7631882436735915,94.90000000000002,0.4174650659080666
1306895832.55,5.0957309,6.1303193,6560.3348556,1.6,2.4,315.7,1798528.60086,-261800.9270128,-1.0,435.163896855545,42185.589050092734,42185.589050092734,292.883165958321,3.7533324453457793,95.50000000000001,0.41747677850649184
1306895833.82,5.0937064,6.1321168,6560.695748,1.6,2.4,315.8,1797932.1113395998,-261198.36793839998,-1.0,433.1842837907756,42084.0447583543,42084.0447583543,294.32380285351746,3.6792313133740238,93.2,0.4174881848931935
1306895835.5,5.0910237,6.1345081,6561.023832,1.6,2.4,315.8,1797141.62575,-260396.4650256,-1.0,434.9605785095097,42045.65011109828,42045.65011109828,296.5861654175898,3.6380927994817003,94.60000000000001,0.41749936162110246
1306895836.35,5.0896688,6.1357197,6561.1550656,1.4,2.4,315.8,1796742.18348,-259990.001758,-1.0,435.0826051624343,41995.86706990056,41995.86706990056,294.5715738679454,3.7326105727624825,93.4,0.4175098493726335
1306895839.71,5.0843191,6.1405266,6561.4503412,1.1,2.4,315.8,1795164.5259492,-258376.87834680002,-1.0,435.7984954186143,41610.43259241105,41610.43259241105,295.1625508028156,3.729884148502783,95.10000000000001,0.41752010746537205
1306895840.55,5.0829916,6.1417245,6561.4503412,1.1,2.4,316.2,1794772.85927,-257974.7129796,-1.0,433.57211541726343,41476.296244800855,41476.296244800855,295.9384390840652,3.6849172778144283,95.40000000000002,0.4175295234758707
1306895841.81,5.0809921,6.1435321,6561.5487664,0.9,2.4,316.2,1794182.9314295999,-257367.7575796,-1.0,435.91557745103455,41419.49551254477,41419.49551254477,296.91399318835767,3.6559329487204053,95.60000000000001,0.4175383270629222
1306895843.07,5.0789995,6.1453369,6561.5487664,0.8,2.4,316.3,1793594.8408595999,-256761.58958119998,-1.0,434.9084114949319,41402.58662907036,41402.58662907036,298.32819556634604,3.6057800265303843,95.4,0.41754429819153116
1306895844.34,5.0769961,6.1471547,6561.6143832,0.7,2.4,316.3,1793003.6663,-256150.9924488,-1.0,434.15959157236387,41424.463655603504,41424.463655603504,298.77488075494904,3.69412935854732,94.30000000000001,0.41754935068496946
1306895846.03,5.0743172,6.1495898,6561.6143832,0.7,2.4,316.3,1792212.7870095999,-255332.84937799998,-1.0,436.95732863615353,41432.040757240175,41432.040757240175,299.66209280237507,3.6758473720061517,93.50000000000001,0.41755348454323715
1306895847.29,5.072338,6.1513915,6561.6143832,0.5,2.4,316.3,1791628.3709804001,-254727.46878119998,-1.0,433.19509408201367,41525.501129523065,41525.501129523065,298.44857966749083,3.563997619654375,93.10000000000002,0.4175564701075416
1306895848.97,5.0696789,6.1538153,6561.6143832,0.4,2.4,316.3,1790843.4300104002,-253912.9346344,-1.0,436.94697752449673,41613.540672618255,41613.540672618255,297.70700760736537,3.5553877697405007,94.50000000000003,0.4175586135896064
1306895851.08,5.0663646,6.1568403,6561.6143832,0.3,2.4,316.3,1789864.72263,-252896.16951,-1.0,433.88638359980564,41713.51668620406,41713.51668620406,296.353456862091,3.614091885019463,93.6,0.4175599915423623
1306895857.83,5.0557284,6.1665673,6561.6143832,0.1,2.4,316.3,1786723.9416895998,-249626.0578568,-1.0,435.83323994886814,41799.41644012988,41799.41644012988,296.0747831696887,3.5627204568840827,96.1,0.4175610632833947
1306895861.52,5.0499275,6.1718789,6561.6143832,0.1,2.4,316.3,1785011.3432095998,-247840.0341776,-1.0,435.04905478027274,41903.3617047669,41903.3617047669,296.7533277739663,3.4726232167341484,93.80000000000001,0.41756144604804907
1306895865.48,5.0437028,6.1775806,6561.6143832,0.0,2.4,316.3,1783173.6463004001,-245922.64566480002,-1.0,435.10581103671717,41940.03662304476,41940.03662304476,297.902986573497,3.5422949902503453,94.10000000000001,0.4175618288127035
1306895967.1,4.8834972,6.3239645,6561.6143832,0.0,2.4,316.4,1735993.32983,-196664.048288,-1.0,435.47279710225257,41994.980837389165,41994.980837389165,296.9678632175011,3.5466214504392433,94.9,0.41756198191856525
1306896266.43,4.4070171,6.7541417,6561.6143832,0.0,2.4,316.1,1597024.8542544,-51570.047582,-1.0,435.4627914567969,42045.784526705604,42045.784526705604,295.678599915404,3.4943921363334907,94.70000000000002,0.4175621350244271
1306896344.72,4.2812365,6.8664057,6561.6143832,0.0,2.3,316.1,1560675.5092592,-13618.537181200001,-1.0,435.4879694017107,42085.282591687646,42085.282591687646,295.6045975135525,3.3988586705292474,94.59999999999998,0.4175621350244271
1306896377.01,4.2292295,6.9126667,6561.6143832,-0.9,2.3,316.1,1545686.6636352001,2030.9711935999999,-1.0,435.3930137161482,42144.65477313686,42144.65477313686,295.9083445574147,3.452933048093335,92.2,0.4175621350244271
1306896377.43,4.2285372,6.9132808,6561.6143832,-17.6,2.5,315.9,1545487.3526052001,2238.7467908,-1.0,445.2304880481383,42176.79111921843,42176.79111921843,297.9577402706437,3.5718385421846297,89.2,0.4175621350244271
1306896377.85,4.2278577,6.9138755,6561.7456168,-35.4,3.0,315.3,1545291.9457748,2439.7310492,-1.0,432.9665856194728,42409.74465898782,42409.74465898782,298.3914181740704,3.6403542360849652,86.89999999999999,0.4175624412361506
1306896378.29,4.2271324,6.9144916,6562.0737008,-40.1,4.6,314.3,1545084.0061356002,2647.4410296,-1.0,433.489689618841,42977.83265380866,42977.83265380866,299.1475343388132,3.6738036942282495,86.0,0.41756351297718297
1306896378.72,4.2263959,6.9150836,6565.5841996,-45.1,8.8,312.3,1544873.9339504,2846.1287,-1.0,436.8591314527592,44375.47065644786,44375.47065644786,300.61067580276983,3.7522073015394155,86.90000000000002,0.4175727758818199
1306896379.15,4.2256464,6.9156336,6575.9844624,-50.9,10.8,309.6,1544661.9260696,3029.1667635999997,-1.0,423.3053184805341,47476.104891991024,47476.104891991024,300.93167703154865,3.8392521694157695,87.50000000000001,0.417606306065547
1306896379.58,4.2248292,6.9161706,6593.996274,-53.4,11.6,306.6,1544432.7593956,3205.9384228,-1.0,439.4006973813164,52496.85100948489,52496.85100948489,299.10464246493217,3.800588153036367,88.20000000000002,0.41768186380832917
1306896380.01,4.2239974,6.9166593,6617.2902380000005,-55.1,12.2,303.8,1544201.4601756001,3364.7966955999996,-1.0,475.6801050564167,60815.886102243756,60815.886102243756,299.37167680957685,3.7929239108633825,88.10000000000001,0.4178117741320386
1306896380.44,4.2231323,6.9171139,6645.3086116,-57.1,12.8,300.9,1543962.5822152002,3510.4003748,-1.0,472.36074814653483,71576.43739016117,71576.43739016117,299.8313275445362,3.821952680359847,85.6,0.4180070606587228
1306896380.86,4.2222545,6.9175252,6676.673442,-58.2,13.1,298.2,1543721.8669844,3639.9935548,-1.0,470.5599252715108,83575.56240333515,83575.56240333515,301.63848986210485,3.8211834425931155,86.4,0.4182755317873317
1306896381.29,4.2213198,6.917915,6712.434598,-58.9,13.3,295.6,1543467.07695,3760.4003828,-1.0,471.53682626078256,95536.20105300023,95536.20105300023,301.64991583860876,3.769485621691376,88.4,0.4186274456106037
1306896381.71,4.2203908,6.9182584,6749.803365600001,-59.5,13.6,293.0,1543215.3709052,3864.0421184,-1.0,464.502981228085,105570.01844453496,105570.01844453496,300.62802288200606,3.705157208289185,89.10000000000001,0.4190665532221523
1306896382.16,4.2193519,6.9185955,6793.274495600001,-60.0,13.8,290.3,1542935.3840196,3962.8282107999994,-1.0,470.29321296510597,111189.06609886665,111189.06609886665,301.54185615305147,3.6740869667791296,91.5,0.41960678725539813
1306896382.59,4.2183588,6.9188758,6836.1550744,-60.3,13.8,287.9,1542669.01262,4041.99488,-1.0,458.8134316170064,114598.48280551787,114598.48280551787,301.02497354136256,3.6770648863136888,93.5,0.4202463104400001
1306896383.02,4.2173156,6.91913,6882.349301599999,-59.1,13.5,285.5,1542390.6661544,4110.4332024,-1.0,470.5972690064419,114296.71698748576,114296.71698748576,299.63795004202063,3.6767589519189032,90.9,0.42098542898768165
1306896383.45,4.2162765,6.9193497,6928.871612800001,-52.8,12.0,283.8,1542114.4522348,4166.4371412,-1.0,460.94407947104844,113442.52867170106,113442.52867170106,299.40606418107876,3.645803983671041,89.5,0.421808832312266
1306896383.87,4.2152595,6.9195433,6974.1143964,-44.2,11.5,282.6,1541844.7999952,4213.4515784,-1.0,456.88413097315544,112197.96345297166,112197.96345297166,300.3755108927764,3.663115264117836,86.1,0.42269577456948393
1306896384.31,4.2141655,6.9197341,7022.7364452,-36.7,11.7,281.6,1541555.2658652,4257.71011,-1.0,465.3373476168986,108820.78738985531,108820.78738985531,300.9350119243772,3.752226237390565,86.19999999999999,0.4236418156893439
1306896384.74,4.2131177,6.9199025,7070.1445832,-29.4,11.9,280.7,1541278.4613943999,4294.8164104,-1.0,453.4752140979174,106986.33681881514,106986.33681881514,300.26278580482966,3.786074252877035,86.1,0.4246330995913562
1306896385.16,4.2120665,6.9200599,7119.0290992,-22.5,12.1,280.1,1541001.1319892,4327.887277600001,-1.0,463.6917910888785,101995.59874191096,101995.59874191096,299.2526798105469,3.8577810149076788,84.3,0.4256652627584603
1306896385.59,4.2110208,6.920208,7169.225951199999,-16.5,12.3,279.6,1540725.5414292,4357.6444964,-1.0,449.5539739116367,98230.82186117086,98230.82186117086,300.8973059183873,3.826222189519563,84.5,0.4267311092151532
1306896386.02,4.2099591,6.920352,7221.94905,-11.2,12.6,279.2,1540445.9482443999,4385.5644448,-1.0,455.68785654298586,93218.79043883756,93218.79043883756,302.0989781335881,3.85581626645769,84.2,0.4278327824434997
1306896386.46,4.2088677,6.9204967,7278.051414,-6.7,12.8,279.3,1540158.5466604,4413.057884,-1.0,457.8817649859733,89844.45888564525,89844.45888564525,300.97331797023554,3.8622001992184556,82.5,0.4289639285502364
1306896386.89,4.2078315,6.9206379,7333.2023344,-3.9,13.0,279.6,1539885.7448143999,4440.5513232,-1.0,445.9727726760477,86054.25580497405,86054.25580497405,300.66168420305365,3.869525783088199,80.39999999999999,0.43012370545312356
1306896387.33,4.2067569,6.9207876,7391.9949872,-2.8,13.2,279.7,1539602.5427056001,4470.2429252,-1.0,453.23965464775193,82767.94693529437,82767.94693529437,301.29149730085214,3.8737803895144665,79.1,0.43131287868147
1306896387.75,4.2057306,6.9209311,7449.311262,-2.2,13.3,279.7,1539332.2014896,4498.85185,-1.0,453.75081443830203,80031.46808211383,80031.46808211383,300.20294619296897,3.785184305969411,82.3,0.4325272378240772
1306896388.18,4.2046813,6.9210777,7508.858507999999,-1.5,13.4,279.7,1539055.6922944,4528.0185176,-1.0,453.5845991432013,78447.75623732596,78447.75623732596,301.68163893310225,3.7775857067311605,85.5,0.43377497404454957
1306896388.61,4.2036354,6.9212238,7568.9634968,-1.1,13.4,279.7,1538780.1017343998,4557.08676,-1.0,452.3493973275724,77246.23802131876,77246.23802131876,299.86051850118264,3.8139433328524506,84.7,0.4350495037908313
1306896389.06,4.2025342,6.9213775,7632.907068400001,-0.8,13.4,279.7,1538489.9442448,4587.6313804,-1.0,455.2451265235602,75906.43019668062,75906.43019668062,299.8260591379549,3.826719651853904,85.2,0.43636261621427835
1306896389.48,4.2015256,6.9215182,7691.962188400001,-0.5,13.6,279.7,1538224.1962048,4615.649754,-1.0,447.03523903662654,78911.8976705504,78911.8976705504,301.0532209905996,3.7418354332807744,84.60000000000001,0.43769946004629934
1306896391.19,4.1973638,6.9220986,7938.9438236,-0.1,13.6,279.7,1537127.7722852002,4731.0368968,-1.0,453.1876327701528,76634.16865451493,76634.16865451493,300.7111917205267,3.8049220445315894,84.30000000000001,0.4394954683577605
1306896392.88,4.1932368,6.9226735,8186.7128604,-0.0,13.6,279.7,1536040.5019092,4845.308553999999,-1.0,454.93840626859514,75927.80725168453,75927.80725168453,299.19616721587107,3.7216156472322286,84.00000000000001,0.44174658384332477
1306896394.16,4.1901359,6.9231052,8373.7863572,-0.0,13.8,279.7,1535223.5727492,4931.0697116,-1.0,451.45670811605135,76176.66687260933,76176.66687260933,298.11259306649066,3.707260188698916,83.70000000000002,0.4443032986289765
1306896410.35,4.1507711,6.9285606,10756.9885332,-0.0,14.0,279.7,1524854.7732048,6013.8453368,-1.0,453.031120544045,73402.56316538465,73402.56316538465,298.139365856317,3.735932745148862,86.1,0.45229213283720043
1306896418.83,4.1301217,6.9314026,12005.2825364,-0.0,14.1,279.7,1519417.0761804,6576.607822,-1.0,453.46490902593166,72500.58624592058,72500.58624592058,298.09482680975606,3.6157599186973086,87.69999999999999,0.4630564701075417
1306896426.91,4.1103146,6.9341115,13195.6040968,-0.0,14.2,279.7,1514202.2794256,7111.4831672,-1.0,456.146813093524,72502.91377448056,72502.91377448056,299.42820268536684,3.677178461561731,87.5,0.4764644862930185
1306896434.09,4.0925144,6.9365251,14250.525390400002,-0.0,13.3,279.7,1509516.8462047998,7585.6629724,-1.0,460.7098820292958,71556.52433344266,71556.52433344266,296.90638257235764,3.7014331963953637,87.60000000000001,0.49219504184857416
1306896434.52,4.0914189,6.9366728,14312.6645,-0.0,11.4,279.7,1509228.5259856,7614.5671728,-1.0,472.18344664187873,70021.17311325199,70021.17311325199,297.8405669250699,3.643221104479935,87.39999999999999,0.5079303436858444
1306896434.94,4.0903713,6.9368139,14367.8482288,-0.0,10.5,279.7,1508952.8370004,7642.1590372,-1.0,460.96886207746667,71705.19406131348,71705.19406131348,297.40259698472795,3.663902518700358,87.19999999999999,0.5236452058905688
1306896435.36,4.0893138,6.9369561,14418.9965244,-0.0,9.7,279.7,1508674.58896,7669.947752000001,-1.0,463.79369107717133,70318.21810539711,70318.21810539711,296.7479661493903,3.666655751409835,88.1,0.5393416188389503
1306896435.79,4.0882004,6.9371058,14468.143507600002,-0.0,9.1,279.7,1508381.5771396,7699.147227999999,-1.0,475.5751374230287,70655.32070769904,70655.32070769904,296.0179801719349,3.7019446636832924,88.9,0.5545764176141033
1306896436.21,4.0871411,6.937248,14510.6303856,-0.0,8.5,279.7,1508102.8041647999,7726.9031343999995,-1.0,462.2928739612382,74549.29971653377,74549.29971653377,295.55749222048274,3.711345077316301,88.8,0.5693322247007174
1306896436.63,4.0860522,6.937394,14550.3941664,-0.0,7.9,279.7,1507816.2555992,7755.3808256,-1.0,474.1023967407193,73993.25612695515,73993.25612695515,296.6020115030152,3.635108712181862,89.3,0.5837443091276642
1306896437.05,4.0849595,6.9375405,14586.61464,-0.0,7.4,279.7,1507528.6571648,7783.9241336,-1.0,475.02685659668396,75761.6329211989,75761.6329211989,297.18478800006636,3.557008461718436,87.7,0.5926801030909187
1306896437.47,4.0838944,6.9376831,14618.570021599999,-0.0,7.0,279.7,1507248.4406204,7811.7128484,-1.0,462.3345218421413,79224.94298909367,79224.94298909367,296.4176922636246,3.5700658097972626,86.30000000000001,0.5987777736945933
1306896437.9,4.0827719,6.9378333,14649.0490252,-0.0,6.5,279.7,1506953.0665952,7840.9451328000005,-1.0,475.2758515717992,76739.93753996101,76739.93753996101,296.3122232038827,3.529231060156946,86.4,0.6021691450856694
1306896438.32,4.0816727,6.9379803,14675.951913199999,-0.0,6.1,279.7,1506663.8605492,7869.5212492,-1.0,475.9397938950116,76642.12145053461,76642.12145053461,298.34077454525806,3.4661971084610212,85.9,0.6031618069404376
1306896438.75,4.0805685,6.9381278,14700.295745999998,-0.0,5.8,279.7,1506373.2765504,7898.228599200001,-1.0,466.8182392110072,79125.52250827884,79125.52250827884,299.58696676239714,3.4741332777811773,85.0,0.6040662798188279
1306896439.18,4.0794336,6.9382794,14722.7695,-0.0,5.4,279.7,1506074.6216852001,7927.690542400001,-1.0,479.2953912339798,74757.85653579945,74757.85653579945,299.7762662876544,3.394511851722854,87.80000000000001,0.6048944294251271
1306896439.6,4.0783387,6.9384256,14742.1920728,-0.0,5.1,279.7,1505786.5311248,7956.1026168,-1.0,473.1580865541516,75807.51916540819,75807.51916540819,297.86762866116806,3.378145528477438,87.40000000000002,0.6056485523472618
1306896440.02,4.077232,6.9385732,14759.744566800002,-0.0,4.9,279.7,1505495.3565747999,7984.8099667999995,-1.0,477.9469213602612,78112.90719161436,78112.90719161436,297.48891924114037,3.3073630665111846,87.4,0.6063289547969556
1306896440.44,4.0761529,6.9387172,14775.098898,-0.0,4.6,279.7,1505211.4654896,8012.7627236,-1.0,465.9582908101868,75979.4027378854,75979.4027378854,299.1320227617177,3.387314925323399,87.5,0.6069460479728086
1306896440.87,4.0750178,6.9388685,14789.5017856,-0.0,4.4,279.7,1504912.8106244,8042.126241599999,-1.0,478.48051461737737,75394.65760137205,75394.65760137205,300.7999028579228,3.445131193753932,89.30000000000001,0.6075039657330885
1306896441.29,4.0739133,6.9390156,14801.9361692,-0.0,4.2,279.7,1504622.1282004,8070.7351664,-1.0,476.7097558323648,76969.67263990082,76969.67263990082,300.95354770377185,3.412772762015804,91.30000000000001,0.6080063826184778
1306896441.71,4.0728109,6.9391625,14812.959791599998,-0.0,4.0,279.7,1504332.1019444,8099.245666,-1.0,475.5445374233032,74195.33802895811,74195.33802895811,301.82014534237726,3.4802031552116173,94.30000000000001,0.6084599587339635
1306896442.55,4.0706096,6.9394556,14831.3324956,-0.0,3.7,279.7,1503752.9352592,8156.1026232,-1.0,474.71134747757003,73986.70729561796,73986.70729561796,300.33051294906875,3.493936557790811,94.40000000000002,0.608885286817953
1306896442.98,4.0694743,6.9396067,14839.173703199998,-0.0,3.6,279.7,1503454.2475856,8185.4333328,-1.0,478.1360932716477,75402.03536154171,75402.03536154171,300.0220249993635,3.556975859146651,95.20000000000002,0.609266137649099
1306896445.08,4.0639379,6.9403428,14865.026722399998,-0.0,3.1,279.7,1501997.6858592,8328.2154896,-1.0,477.3358225476606,75651.3708388455,75651.3708388455,297.7280102114928,3.558795277080336,96.8,0.6096505099150659
1306896447.64,4.0572114,6.9412359,14878.6422084,-0.0,2.8,279.3,1500228.06638,8501.378224799999,-1.0,475.6643924604668,76257.62389557346,76257.62389557346,297.176393231882,3.657138037504032,94.0,0.6100142128896942
1306896449.78,4.0515634,6.9419847,14882.251132399999,-0.0,2.7,279.3,1498742.2723692,8646.489778,-1.0,477.6993997205666,76098.1242900147,76098.1242900147,297.4678941622332,3.6657568090008077,93.20000000000002,0.6103410173516363
1306896464.24,4.0134794,6.9470108,14876.4112372,-0.0,2.7,279.3,1488725.3429148,9619.258838,-1.0,476.57883266118193,77448.03385651813,77448.03385651813,296.56234478485845,3.677280001580593,92.00000000000001,0.6106132395738585
1306896490.93,3.9431214,6.9561884,14876.4112372,-0.0,2.7,279.3,1470227.6717192,11389.403251599999,-1.0,476.65388657024346,75591.06889842643,75591.06889842643,294.769671046274,3.6574321602639355,94.50000000000001,0.6108496350244272
1306896515.65,3.8778995,6.9645652,14876.4112372,-0.0,2.7,279.3,1453089.4821944,12997.014851599999,-1.0,476.6232568552112,75583.26929224996,75583.26929224996,294.1942578800979,3.622432629475015,91.9,0.6110524237383379
