flight id:a01
flight code:F-16A
origin:US
date:2011-06-01
from:krymsk
to:krasnodar pashkovsky
motor(s):1
mass aircraft:19518
mass fuel:19518
lift coef:2.2203235305245417
drag coef:0.01657331436821066

timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,temperature_in,humidity_in,heart_rate,oxygen_mask
1306894756.07,5.9927451,5.4956924,10351.542326,-0.0,-1.4,88.5,-1.0,444.50852458304814,162424.22765261607,292.8015041376054,0.0684987056179846,89.70000000000002,0.5080865727115966
1306894756.7,5.994208,5.4957193,10324.3441624,-0.0,-4.9,88.5,-1.0,441.8568789575136,165234.91650071082,294.4802399895005,0.06897506687583832,92.50000000000001,0.5077852603756385
1306894756.91,5.994698,5.4957283,10312.828414,-0.0,-4.6,88.5,-1.0,444.9492692690996,170074.806340924,295.14700618778915,0.06876642328473424,92.5,0.5074934406031102
1306894757.33,5.9956827,5.4957464,10287.5003292,-0.0,0.2,88.5,-1.0,446.8192999699965,174780.87311378884,297.2675722952703,0.06891760373580923,91.7,0.5071816405156211
1306894757.54,5.9961774,5.4957555,10275.262796,-0.0,2.2,88.5,-1.0,449.11018429969715,177582.49133283063,296.79329457045344,0.0676487277643776,92.6,0.5068549126066098
1306894758.18,5.9976846,5.4957831,10245.800852800001,-0.0,5.9,88.5,-1.0,447.87089397251856,182517.93663565014,297.4395830241912,0.06775050335580139,93.50000000000001,0.5064865399031977
1306894758.39,5.9981658,5.4957919,10239.403214799999,-0.0,6.6,88.5,-1.0,435.87686016195323,188092.9421119735,297.3355980410509,0.06713873148381774,92.39999999999999,0.5061169423528914
1306894758.81,5.9991597,5.4958101,10230.6761804,-0.0,7.3,88.5,-1.0,449.14490365956055,196483.77932656606,297.32686979071406,0.06834810931653174,93.3,0.5057707699994356
1306894759.66,6.0011428,5.4958463,10227.2641068,-0.0,6.7,88.5,-1.0,442.9503438592494,201770.01398254372,299.69602864237794,0.06892321276641698,94.69999999999999,0.5054320998332064
1306894760.29,6.0026018,5.4958729,10230.8402224,-0.0,5.6,88.5,-1.0,439.7739989967241,208195.92887754276,300.07197942502467,0.06793055705543125,93.00000000000001,0.5051336199556911
1306894760.5,6.0030849,5.4958817,10232.283792,-0.0,5.2,88.5,-1.0,437.3415676385302,211406.5547020211,300.17152277972934,0.07061258184171529,94.9,0.504855350051929
1306894761.13,6.0045596,5.4959086,10236.056757999999,-0.0,4.4,88.5,-1.0,444.42599132774575,211714.21706834642,298.3597154375474,0.07023777682671234,91.9,0.5046493461149212
1306894761.76,6.0060125,5.495935,10237.8284116,-0.0,4.0,88.5,-1.0,437.9725647343541,209219.04400999032,298.11973034061367,0.07198488303671499,93.10000000000001,0.5044743461149213
1306894763.44,6.0098829,5.4960054,10234.088254,-0.0,4.3,88.5,-1.0,437.637286506869,208249.46816981395,295.8155644268141,0.07068542076978933,91.10000000000001,0.5043497179434426
1306894764.07,6.0113275,5.4960316,10231.627623999999,-0.0,4.5,88.5,-1.0,435.7420850563939,205822.41577348518,295.5521603201544,0.07386658946279753,89.50000000000001,0.5042479025453673
1306894764.7,6.0127632,5.4960576,10229.363844399999,-0.0,4.7,88.5,-1.0,433.0673722361842,202912.52092507135,294.8268360668348,0.07509866153842445,88.4,0.5042095495269947
1306894765.34,6.0142173,5.4960839,10227.4281488,-0.0,4.8,88.5,-1.0,431.92396128069424,202989.68697460776,297.0375709257365,0.07756938428316253,88.2,0.5041816077072222
1306894767.23,6.0184571,5.4961605,10223.0318232,-0.0,5.0,88.5,-1.0,426.7110641159941,200948.26925571726,298.2852252804853,0.07740294157673067,88.4,0.5041637708743263
1306894767.86,6.019852,5.4961857,10221.621062,-0.0,5.1,88.5,-1.0,421.5250699263346,198481.98327340864,296.99313328472647,0.07787379722523767,89.30000000000001,0.5041506037702144
1306894768.7,6.0216822,5.4962186,10219.718174799998,-0.0,5.2,88.5,-1.0,414.9975097325032,195882.4986001017,295.2806349224694,0.07846128509178803,90.70000000000002,0.5041246523266447
1306894770.18,6.0248515,5.4962756,10216.174867599999,-0.0,5.5,88.5,-1.0,408.3036119520986,193013.2120787179,294.9381048862505,0.07899312571502617,87.6,0.5040870648375809
1306894770.82,6.0262144,5.4963001,10214.6656812,-0.0,5.6,88.5,-1.0,406.31098404999483,188529.82995843128,294.85198829019293,0.07932086436572512,90.2,0.5040371523266448
1306894771.66,6.027966,5.4963315,10212.6643688,-0.0,4.9,88.5,-1.0,398.2010516543996,183759.4472990342,294.63847656887447,0.07711353065414756,90.9,0.5039784362286571
1306894772.29,6.0292925,5.4963553,10208.5961272,-0.0,-0.7,88.5,-1.0,401.816586011085,178197.1544357269,296.53463527229627,0.07927637317423318,94.0,0.5039189546013605
1306894772.5,6.029712,5.4963628,10205.3480956,-0.0,-3.1,88.5,-1.0,382.80731036772914,171600.35881780626,297.05221093057133,0.07933875248918584,94.3,0.5038576357037228
1306894772.92,6.030575,5.4963783,10193.8323472,-0.0,-7.3,88.5,-1.0,393.1382709072511,169602.85992849132,296.04743516243525,0.07601464318509536,96.5,0.5037747288795756
1306894773.34,6.0314374,5.4963937,10174.147307199999,-0.0,-11.1,88.5,-1.0,393.66327231663126,166526.31452810028,294.85996938599646,0.07521382196995716,96.69999999999999,0.5036504069198205
1306894773.55,6.0318613,5.4964013,10161.089564,-0.0,-12.5,88.5,-1.0,388.37739436284846,163861.18397558221,294.5334325145036,0.07529644806909383,95.1,0.5035058749863123
1306894774.18,6.0331361,5.496424,10108.2352316,-0.0,-14.9,88.5,-1.0,391.3328900088015,163826.9448378162,294.9233736215611,0.07455607142057451,92.19999999999999,0.5032413080571784
1306894775.02,6.0348272,5.4964541,10011.0895592,-0.0,-15.1,88.5,-1.0,393.1887985309579,160247.29138054082,297.03897438057805,0.07232159404355987,92.29999999999998,0.5027545079696893
1306894775.65,6.036076,5.4964763,9926.1486116,-0.0,-14.3,88.5,-1.0,390.5632013311544,154284.24951711646,297.97301669379306,0.07171505618900138,94.1,0.5020777800606779
1306894776.29,6.0373573,5.496499,9833.1367976,-0.0,-13.3,88.5,-1.0,395.77521755293327,150629.13154725425,299.37335717703064,0.07466493419727216,92.8,0.5011875460274322
1306894776.51,6.0377827,5.4965066,9801.6407336,-0.0,-13.0,88.5,-1.0,383.4928429394451,145688.00404203293,298.52859632945297,0.07474796725320983,92.7,0.5002284909093219
1306894776.93,6.0386188,5.4965215,9739.5672408,-0.0,-12.4,88.5,-1.0,394.117129315442,141999.942786841,298.36652653687486,0.07285571562449232,91.8,0.49913409020940946
1306894777.14,6.0390494,5.4965291,9707.6446676,-0.0,-12.2,88.5,-1.0,405.4975084757793,141781.82397758806,299.9472524528983,0.07274550069907068,92.9,0.4979727822479046
1306894777.77,6.0403043,5.4965515,9615.32183,-0.0,-11.7,88.5,-1.0,394.25632559663774,137362.20285045725,299.6644230862981,0.07521311114734802,91.80000000000001,0.4966229244176334
1306894777.99,6.0407349,5.4965591,9583.956999600001,-0.0,-11.6,88.5,-1.0,387.6168814846073,134318.4427352177,299.8916189314449,0.07349697363739564,92.80000000000001,0.4952458137439676
1306894778.63,6.0420216,5.4965821,9491.306078,-0.0,-11.4,88.5,-1.0,397.1993783333276,132127.09259470963,301.8979906078328,0.07287175858183886,93.4,0.4936829856599781
1306894780.54,6.0458776,5.4966509,9220.5383528,-0.0,-11.6,88.5,-1.0,398.16396753742043,128223.81594782276,300.6951219055419,0.07372282219127468,96.29999999999998,0.4916116930090595
1306894781.17,6.0471613,5.4966738,9131.39793,-0.0,-11.7,88.5,-1.0,401.3695838533142,128936.01932985907,298.91630232604285,0.0748704549061178,94.50000000000001,0.48955907927327647
1306894781.8,6.0484332,5.4966965,9043.0777172,-0.0,-11.8,88.5,-1.0,397.94146455344725,131885.28341687768,299.5345554514934,0.0738346863429688,95.70000000000002,0.48749858058561235
1306894782.64,6.0501496,5.4967271,8923.7863748,-0.0,-11.9,88.5,-1.0,402.3736555750775,133027.37625172708,298.4256232549632,0.07241847021240373,97.80000000000003,0.48537676300031046
1306894785.8,6.0566065,5.4968423,8472.9661504,-0.0,-12.1,88.5,-1.0,402.57798345588253,136538.44753785583,297.43347232645584,0.07272336705843255,95.0,0.4822765224053848
1306894787.28,6.0596594,5.4968967,8259.1209992,-0.0,-11.5,88.5,-1.0,406.304405479249,139768.0082750988,297.85273321727624,0.07494272731404844,93.00000000000001,0.4788221479521916
1306894787.49,6.0600838,5.4969043,8229.560630799999,-0.0,-10.4,88.5,-1.0,398.4613508363519,140792.42134606023,295.2719594646819,0.07197600114212738,91.30000000000001,0.47537328531002176
1306894787.91,6.0609566,5.4969198,8170.5055108,-0.0,-6.8,88.5,-1.0,408.40888134471595,144584.008957857,295.5378101494838,0.0710525949615343,93.4,0.472002047339768
1306894788.12,6.0613907,5.4969276,8142.749604399999,-0.0,-5.1,88.5,-1.0,404.891781664543,148352.3964112637,295.1599666902008,0.07135112693193368,91.80000000000001,0.46863923019191156
1306894788.75,6.0626916,5.4969507,8068.4713868,-0.0,-1.1,88.5,-1.0,402.8091635565195,152042.3500787531,295.07359775014197,0.07068658095195954,92.50000000000001,0.4653192826853499
1306894789.38,6.0640049,5.4969741,8008.7929072,-0.0,1.8,88.5,-1.0,403.2403897433798,155440.0835983143,295.7649729308197,0.07061963926599976,89.70000000000002,0.46249187673609354
1306894789.59,6.0644391,5.4969818,7992.3887072,-0.0,2.3,88.5,-1.0,398.2836267003429,156440.37200311208,296.72823793583495,0.07287572390170172,89.5,0.45983418863460623
1306894790.22,6.0657309,5.4970047,7951.9687584,-0.0,2.0,88.5,-1.0,394.489371353451,157749.162337697,297.9862059048566,0.07288281891643898,87.10000000000001,0.45728826781220905
1306894790.85,6.06703,5.4970277,7918.3401484000005,-0.0,-1.3,88.5,-1.0,395.6954696470716,159142.92907328875,297.0505850411756,0.07088541919146492,86.0,0.454942226692349
1306894791.06,6.0674547,5.4970353,7907.3821428,-0.0,-2.3,88.5,-1.0,388.36264689900105,159360.49726538415,297.90879884175064,0.07167683453396291,87.70000000000002,0.45362253071684594
1306894791.48,6.068304,5.4970503,7884.3178376,-0.0,-3.6,88.5,-1.0,388.8947037844564,161093.33529457566,298.1937517084514,0.06913980662331629,89.70000000000002,0.4527479900344312
1306894791.69,6.0687387,5.497058,7871.719412,-0.0,-4.0,88.5,-1.0,397.46035706622183,163069.41613450312,299.25404593729803,0.07214162181415812,90.00000000000001,0.4519130272172833
1306894792.54,6.0704564,5.4970884,7816.6013,-0.0,-4.1,88.5,-1.0,389.0635568477548,160243.16172036956,301.31220364498523,0.07449108946093264,88.80000000000001,0.45108725075184153
1306894792.96,6.0713107,5.4971035,7786.9096979999995,-0.0,-3.5,88.5,-1.0,392.03082021262026,158317.661489417,300.44182388923684,0.07661317651770527,90.10000000000001,0.4502569576634777
1306894793.17,6.071723,5.4971108,7772.3755768,-0.0,-3.2,88.5,-1.0,379.02922649913717,154326.1331751664,298.68152319925457,0.077603660025274,86.8,0.44956606746225275
1306894793.81,6.0730159,5.4971336,7726.968751199999,-0.0,-2.1,88.5,-1.0,389.4977498807877,151626.5763758115,297.74216341251514,0.07594876043463535,87.50000000000001,0.4489084777859623
1306894794.02,6.0734391,5.497141,7712.43463,-0.0,-1.7,88.5,-1.0,388.29081058968785,151300.12124339875,298.0656809038507,0.07443372543521681,86.80000000000001,0.44825525162673224
1306894794.44,6.0742708,5.4971557,7684.6131067999995,-0.0,-1.2,88.5,-1.0,382.0645647059687,153030.82786714754,297.03300509408,0.0757403727681712,89.50000000000001,0.44763142179296156
1306894794.65,6.0746877,5.497163,7671.096046000001,-0.0,-0.9,88.5,-1.0,382.67126659990566,155032.8188335391,299.5274622556974,0.07562827006341706,89.5,0.4470545189058223
1306894795.28,6.0759563,5.4971854,7631.7915828000005,-0.0,-0.4,88.6,-1.0,387.71436552327697,155760.6364927207,299.13998532873336,0.07691970935320676,87.40000000000002,0.44641147428639977
1306894796.12,6.0776436,5.4972151,7583.563234799999,-0.0,-0.1,88.6,-1.0,386.39504250754266,153896.30670339722,296.316588805055,0.07834141600096417,85.80000000000001,0.4457097135689894
1306894797.38,6.0801825,5.4972597,7517.5199256000005,-0.0,0.2,88.6,-1.0,387.2530178044024,150854.4440788656,296.85964403109574,0.07547921916134269,85.10000000000001,0.4448832481271697
1306894798.01,6.0814637,5.4972823,7486.5159876,-0.0,0.4,88.6,-1.0,390.1652754713815,147688.00594167467,296.2464252033906,0.07256447367414737,83.1,0.4441130490895493
1306894798.43,6.0823259,5.4972974,7466.4372468,-0.0,0.6,88.6,-1.0,393.75206558074206,144338.62937672902,298.2733535552578,0.06997716860681029,82.8,0.4433652800606781
1306894798.64,6.0827585,5.497305,7456.5947268,-0.0,0.7,88.6,-1.0,395.28219770610195,144960.8137210353,298.1027121729056,0.07166968355401437,83.89999999999999,0.442628458100923
1306894799.27,6.0840355,5.4973274,7428.609161599999,-0.0,1.0,88.6,-1.0,388.79402326112745,145256.9134881249,300.3280379647802,0.07059025185012933,86.0,0.4419322857474672
1306894799.9,6.0853304,5.4973501,7401.804698800001,-0.0,1.4,88.6,-1.0,393.979932526143,146607.17045716572,301.0952588786994,0.07060792426346063,85.8,0.4412074825978609
1306894800.11,6.0857582,5.4973576,7393.3073232,-0.0,1.5,88.6,-1.0,390.35478829088385,148514.6178907464,299.37582872368614,0.06829178247001823,84.30000000000001,0.44052776912454505
1306894800.74,6.087048,5.4973802,7368.8322568,-0.0,1.8,88.6,-1.0,392.2980133283992,151327.30198429662,297.4187187595445,0.06820575019490459,82.60000000000001,0.4398224869723141
1306894801.37,6.08834,5.4974029,7346.030418800001,-0.0,2.2,88.6,-1.0,392.8130583199399,153820.0205112108,297.3187042360862,0.06629128670417227,83.00000000000001,0.43915571094431755
1306894801.79,6.0891996,5.4974179,7331.8243815999995,-0.0,2.4,88.6,-1.0,392.02556317391,155839.80855186732,299.1454425306656,0.06713098994691767,83.10000000000001,0.4385683203056474
1306894802.42,6.0904962,5.4974406,7311.7784492,-0.0,2.7,88.6,-1.0,393.9910547593991,157587.33728444783,299.5038277218319,0.06640112377115984,85.4,0.438088256876076
1306894802.63,6.0909152,5.4974479,7305.6760868,-0.0,2.9,88.6,-1.0,382.53177078206943,158328.30793056628,297.888643499043,0.06934066688129958,85.20000000000002,0.43766629712104543
1306894803.26,6.0922056,5.4974704,7287.9923592000005,-0.0,3.2,88.6,-1.0,391.8363581650714,160512.11091034717,297.7255810407293,0.07133861614970438,84.00000000000001,0.43724992572996935
1306894803.89,6.0934919,5.4974928,7272.080285200001,-0.0,3.6,88.6,-1.0,390.8553657600926,161717.82181258217,297.8093670495623,0.07012525073253392,83.7,0.4368193920466797
1306894804.11,6.0939276,5.4975004,7267.0606,-0.0,3.7,88.6,-1.0,379.43051128987986,163238.02826354446,297.41694792227486,0.07081593873981022,83.9,0.43644244541500865
1306894804.74,6.0952146,5.4975229,7253.445114,-0.0,4.1,88.6,-1.0,390.9682319008625,166587.74319191347,295.88465404092267,0.07177286790901238,84.1,0.4360962730615528
1306894805.18,6.0961156,5.4975385,7244.947738400001,-0.0,4.4,88.6,-1.0,391.64362696264016,167122.04081435644,296.8651488647954,0.07282050168820635,85.60000000000001,0.43575010070809705
1306894805.6,6.0969624,5.4975533,7237.7955071999995,-0.0,4.7,88.6,-1.0,385.87284349910624,165640.13759042503,297.20629260140873,0.07395959792169017,85.4,0.43544434830214773
1306894806.02,6.0978081,5.497568,7231.430677599999,-0.0,5.0,88.6,-1.0,385.5145027560393,165458.0324748847,297.28892263788754,0.07394500903291933,88.5,0.43517694891457126
1306894806.44,6.0986609,5.4975828,7225.8204412,-0.0,5.3,88.6,-1.0,388.54826684518736,162732.88514521887,295.8554048803359,0.07442829685351077,88.3,0.4349296063948862
1306894806.86,6.0995028,5.4975974,7221.161648400001,-0.0,5.6,88.6,-1.0,383.7535638101862,158188.14277781718,294.0447782810742,0.07638093252064589,86.9,0.4347181671997856
1306894807.29,6.1003664,5.4976124,7217.3230656000005,-0.0,6.0,88.6,-1.0,384.1726486808045,157694.6170417656,296.0408589093389,0.07333155285855698,87.30000000000001,0.43451201015691593
1306894807.71,6.1012217,5.4976273,7214.4359264,-0.0,4.9,88.6,-1.0,389.71372446292526,155430.27029898064,295.6429190819826,0.07282259580457418,87.4,0.43434037848587487
1306894808.13,6.1020816,5.4976422,7211.2207032,-0.0,2.5,88.6,-1.0,391.43265163794183,152148.3550172919,294.7874963635114,0.07320725641657783,88.60000000000001,0.4341983727990857
1306894808.55,6.1029204,5.4976567,7206.0697844,-0.0,0.7,88.6,-1.0,382.4317967347848,151837.2388388876,294.3906363858691,0.0740419991652227,87.7,0.4340560609005729
1306894808.97,6.1037773,5.4976716,7197.703642400001,-0.0,-0.7,88.6,-1.0,390.3096675357943,151508.3556942608,294.7150037136431,0.073926765189812,90.19999999999999,0.43392599747100163
1306894809.39,6.1046093,5.497686,7186.2207024,-0.0,-1.8,88.6,-1.0,379.84321475623017,150203.89027248218,293.9181596667049,0.07483977431656447,88.0,0.43378896772472003
1306894809.81,6.1054686,5.4977009,7170.8335628,-0.0,-2.6,88.6,-1.0,391.88757223100475,151532.28848600836,294.59005277298144,0.07692955096874342,90.20000000000002,0.43363272319278656
1306894810.23,6.1063087,5.4977155,7152.559284,-0.0,-3.1,88.6,-1.0,384.18224375134304,151991.88821575308,294.1183640846537,0.07716769598165235,88.0,0.43344868994694224
1306894810.65,6.1071477,5.49773,7131.496291199999,-0.0,-3.3,88.6,-1.0,383.91716032934187,151993.03399301216,294.39140224266447,0.07658979224667252,89.0,0.43322860027065174
1306894811.91,6.1096814,5.4977738,7055.9713544,-0.0,-3.2,88.6,-1.0,386.98914126359773,152216.5348109692,295.7391084883429,0.07449433334593182,90.6,0.4328431562636527
1306894812.33,6.1105235,5.4977883,7028.5763404,-0.0,-2.9,88.6,-1.0,386.29884486952034,151880.14994161366,294.41980972703726,0.07517443163135276,91.2,0.43240274725227906
1306894812.76,6.1113815,5.4978031,7000.2954996,-0.0,-2.5,88.6,-1.0,384.4624448399032,151299.48013524176,295.5146801587394,0.07453375297646661,92.30000000000001,0.4319030862724015
1306894813.18,6.1122254,5.4978177,6972.4739764,-0.0,-2.1,88.6,-1.0,387.3380046830814,151266.5034417848,297.44786952512936,0.07489789875347531,90.60000000000001,0.4313460105943613
1306894813.6,6.1130695,5.4978323,6945.0133456,-0.0,-1.7,88.6,-1.0,387.0014504340464,151005.978160445,297.46459471540373,0.07700686165889087,89.1,0.4307368789233202
1306894814.02,6.1139079,5.4978467,6918.372924799999,-0.0,-1.3,88.6,-1.0,384.7930460708313,150156.89154192674,298.4251236428425,0.07727065084763925,89.5,0.43008510726977683
1306894814.44,6.1147527,5.4978613,6892.3558636,-0.0,-0.8,88.6,-1.0,387.0728281361751,150629.08658814526,299.04092892351383,0.07457891942815854,90.0,0.4293994226678521
1306894814.86,6.1156061,5.497876,6867.126203999999,-0.0,-0.4,88.6,-1.0,390.835328312276,149283.4093966543,297.606743082443,0.07318609050796589,88.10000000000001,0.4286907721866622
1306894815.28,6.116454,5.4978906,6843.241688800001,-0.0,0.1,88.6,-1.0,388.3190338910728,148955.07116350558,298.99292552525304,0.07264883075409576,87.4,0.4279690311542913
1306894815.7,6.1172925,5.4979051,6820.8007432,-0.0,0.5,88.6,-1.0,383.84639960626265,149373.8381551571,301.02438308647896,0.07302246807965615,86.7,0.42724407489882327
1306894816.12,6.1181294,5.4979195,6799.704942,-0.0,0.9,88.6,-1.0,383.2446394392353,149957.84679102746,299.51709426095067,0.0736471311247031,83.5,0.4266461199556912
1306894816.54,6.118975,5.4979341,6779.691817999999,-0.0,1.3,88.6,-1.0,386.4369716188696,150688.62199724538,300.22979209927115,0.07599241037590831,84.39999999999999,0.42606538942200783
1306894816.96,6.119819,5.4979486,6761.0238384,-0.0,1.7,88.6,-1.0,385.8875603060886,151699.8372279451,298.0292444333579,0.0786672937118556,82.5,0.42550708889707345
1306894817.38,6.1206655,5.4979632,6743.602577999999,-0.0,2.1,88.6,-1.0,386.7334352217297,152236.8860003798,297.2974602087307,0.07743932365776991,85.10000000000001,0.4249730556512292
1306894817.81,6.1215446,5.4979783,6726.870293999999,-0.0,2.4,88.6,-1.0,391.83436064101534,151832.81855077832,298.09415076442394,0.07482301821839568,87.00000000000001,0.42446405521378383
1306894818.23,6.1223778,5.4979926,6712.2377476,-0.0,2.7,88.6,-1.0,380.515455078454,150914.03597501677,296.22949234875574,0.07340960497045645,85.10000000000001,0.42398307314904193
1306894818.65,6.1232274,5.4980072,6698.4582196,-0.0,3.0,88.6,-1.0,387.68269533926883,151489.03505614505,295.3114368953226,0.07382552236863708,86.0,0.4235306453275196
1306894819.07,6.1240854,5.4980219,6685.695752,-0.0,3.2,88.6,-1.0,391.251845991376,151250.13161768677,297.55681454589615,0.07345991124210868,86.1,0.4231073076197331
1306894819.49,6.1249315,5.4980365,6674.1471952,-0.0,3.5,88.6,-1.0,385.8317760887958,151312.58392189234,296.1199408462939,0.07532194726584505,85.99999999999999,0.4227127538139588
1306894819.91,6.1257738,5.4980509,6663.6485072,-0.0,3.7,88.6,-1.0,384.1230108636029,153030.02388467122,293.67177105978607,0.0748156390738777,85.9,0.4223460652750262
1306894820.35,6.1266648,5.4980662,6653.54352,-0.0,3.9,88.6,-1.0,387.58987319554956,153868.8581716247,295.5543120027121,0.0769454630669261,88.20000000000002,0.42200502196793954
1306894820.78,6.1275297,5.4980811,6644.6196352,-0.0,4.1,88.6,-1.0,385.3631900909142,153565.85831928608,295.73309870086393,0.07384125800688747,88.60000000000001,0.42168985355149163
1306894821.21,6.1284048,5.4980961,6636.4175352,-0.0,4.3,88.6,-1.0,389.47964491518593,154672.68938099043,296.81567995119474,0.07340011411747863,88.90000000000002,0.42139910551999565
1306894821.63,6.1292476,5.4981105,6629.265304,-0.0,4.4,88.6,-1.0,384.24204744251773,154751.56706897108,297.9496446322626,0.072108690305974,86.3,0.421132318555866
1306894822.06,6.1301167,5.4981254,6622.5723904,-0.0,4.6,88.6,-1.0,386.85691208025247,154208.86120359323,295.283418084928,0.0710688953109219,86.5,0.42088895678858707
1306894822.49,6.1309859,5.4981403,6616.5356448,-0.0,4.7,88.6,-1.0,386.76527929646375,154819.42188296776,295.3654266520371,0.07305108878061752,88.4,0.42066565188919935
1306894822.91,6.131847,5.498155,6611.1222588,-0.0,4.8,88.6,-1.0,391.83292558606496,154658.6660722134,297.9031765813374,0.07361352776509553,86.9,0.42046186798718715
1306894823.33,6.1326817,5.4981693,6606.365040799999,-0.0,4.9,88.6,-1.0,380.787722783083,154029.86180725726,295.47461744228076,0.07439200584502219,88.0,0.4202767630003105
1306894823.76,6.1335508,5.4981841,6601.9030984,-0.0,5.0,88.6,-1.0,386.79011230115464,155086.85809483426,295.63938166740314,0.07236925051206043,88.4,0.42010819344650474
1306894824.19,6.1344198,5.498199,6597.9004736,-0.0,5.1,88.6,-1.0,374.4366420915298,155153.89154445694,296.7877137406242,0.07196253788973905,89.0,0.4199547813730139
1306894827.55,6.1412085,5.4983148,6577.592073999999,-0.0,5.5,88.6,-1.0,374.3002996377705,155240.67335984527,295.09462897296044,0.0697785949309434,86.10000000000001,0.41977756133801836
1306894827.97,6.1420699,5.4983295,6576.1813128,-0.0,7.1,88.6,-1.0,379.8119535820611,156025.94154167554,295.997157485263,0.07293105313436156,84.60000000000001,0.419617871924195
1306894828.39,6.1429061,5.4983437,6576.5093968,-0.0,10.4,88.6,-1.0,369.0817754044952,155284.92903598503,295.29869771518526,0.07240304315221677,85.60000000000002,0.4194780862724015
1306894828.81,6.1437473,5.498358,6580.7416803999995,-0.0,13.9,88.6,-1.0,371.17909526841174,156045.30257359648,295.4640407239107,0.0728191601245312,88.30000000000001,0.4193648644876246
1306894829.23,6.1445953,5.4983724,6591.0107096,-0.0,17.8,88.6,-1.0,374.1240359285176,156776.38239839862,295.3647044656393,0.07481275594523124,87.7,0.4192912205681146
1306894829.65,6.1454219,5.4983865,6608.2351196,-0.0,19.8,88.6,-1.0,378.1318990732633,156991.12923713448,296.19193828133643,0.0727518028116199,87.2,0.41927185267660094
1306894830.07,6.1462493,5.4984005,6632.546144,-0.0,21.1,88.6,-1.0,379.78182551638486,157677.33048232735,295.8057917946605,0.07465444522021909,88.2,0.41932184174046794
1306894830.49,6.1470654,5.4984144,6662.7626804,-0.0,21.7,88.6,-1.0,375.699610183878,157946.599034186,298.0733159778216,0.07264184294963882,86.3,0.419453436228657
1306894831.34,6.1487026,5.4984422,6737.8939164,-0.0,21.4,88.6,-1.0,374.4996166701865,156333.5944572508,299.34360402886034,0.07611602236478741,88.5,0.4197707481271697
1306894831.76,6.1495243,5.4984561,6780.4464112,-0.0,20.5,88.6,-1.0,381.38701954335306,154651.8316700088,298.3000806828648,0.07772220685956092,90.60000000000002,0.42019668863460624
1306894832.18,6.1503385,5.4984699,6823.983157999999,-0.0,19.1,88.6,-1.0,378.43272489063975,151226.71648960633,299.40412341024995,0.08102155081402491,93.60000000000002,0.4207716011455424
1306894832.6,6.1511543,5.4984838,6867.5199047999995,-0.0,17.6,88.6,-1.0,379.0796785256698,146951.42466308537,299.20933054900877,0.0782520895328896,94.2,0.42145139117178915
1306894833.02,6.1519878,5.4984979,6910.8926096000005,-0.0,18.3,88.6,-1.0,386.5329204765035,143733.81011150696,298.3087352580767,0.07699207814982972,94.8,0.4222316186433552
1306894833.44,6.1528074,5.4985118,6953.2810624,-0.0,20.0,88.6,-1.0,380.41880982461834,139596.47147558848,297.1186621743639,0.07846808558904067,94.3,0.42310087717353895
1306894833.86,6.1536339,5.4985258,6997.178701599999,-0.0,21.5,88.6,-1.0,383.7715550120443,137493.93968865104,299.3375084230775,0.07918200943068576,95.9,0.4240486024578784
1306894834.28,6.1544495,5.4985396,7042.552718800001,-0.0,22.7,88.6,-1.0,379.61764511533823,136952.1636882485,299.27539677851956,0.07815178512704368,94.7,0.42506201015691597
1306894834.73,6.1553229,5.4985543,7093.897864799999,-0.0,23.5,88.6,-1.0,380.41724286123184,136947.87468349654,297.7873184338417,0.07609852295916603,93.60000000000001,0.42613849747100174
1306894835.15,6.1561332,5.498568,7144.061908400001,-0.0,23.6,88.6,-1.0,378.9326484288997,138371.18666135322,297.7964741233428,0.07915930932764656,96.30000000000001,0.42726152896706465
1306894835.57,6.1569476,5.4985817,7196.194456,-0.0,21.2,88.6,-1.0,381.2857166819186,139694.26137829162,298.7131178506768,0.07725402883414573,96.0,0.4283308968585783
1306894835.99,6.1577657,5.4985955,7247.8020692,-0.0,16.8,88.6,-1.0,382.71650259341226,139363.4253767355,299.6507997007624,0.075819081704564,92.69999999999999,0.42942139335901564
1306894836.41,6.1585688,5.4986091,7294.324380399999,-0.0,12.4,88.6,-1.0,374.7848563594468,138777.82350167612,301.142761066864,0.07434085476925686,92.30000000000001,0.4305188561761635
1306894836.83,6.159382,5.4986228,7334.908371199999,-0.0,9.0,88.6,-1.0,377.2649614069598,138027.38074505236,300.67581326980667,0.07628327012823242,93.2,0.4316094292295319
1306894837.25,6.1602177,5.4986369,7368.7010232,-0.0,6.6,88.6,-1.0,384.9961233411722,135843.08855943882,301.25150724689894,0.077744717649543,94.2,0.4326776488270822
1306894837.67,6.1610438,5.4986509,7394.2259584,-0.0,4.8,88.6,-1.0,379.0400025575359,133839.7760751646,302.44419749780445,0.07820189887806435,94.2,0.4337065202181582
1306894838.09,6.1618849,5.4986651,7413.3204472,-0.0,8.3,88.6,-1.0,384.6594183366965,132995.47758584816,301.8588812046108,0.07909742489088357,94.00000000000001,0.4346775175934864
1306894838.51,6.1627287,5.4986794,7430.0199228,-0.0,13.7,88.6,-1.0,385.37257619715393,132094.37069224054,303.0691563057007,0.08220731911031423,95.10000000000002,0.43558160770722215
