flight id:501
flight code:Tu-142
origin:RU
date:2011-06-01
from:beslan
to:mozdok
motor(s):4
mass aircraft:96000.025248
mass fuel:96000.025248
lift coef:1.5098032749390164
drag coef:0.017311591591697872

timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,engine_1,engine_2,engine_3,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306894256⋅76,5⋅8548517,4⋅2937011,537⋅24,-24⋅3,6⋅0,212⋅6,-1⋅0,112⋅65628728503631,17512329⋅545676727,17512329⋅545676727,17512329⋅545676727,17512329⋅545676727,24⋅380590674055572,7⋅057849391985911,23758⋅44465694897,91⋅70000000000002,38⋅9690515091167
1306894257⋅39,5⋅8543719,4⋅2932402,537⋅24,-24⋅3,6⋅0,211⋅1,-1⋅0,110⋅16993273354379,18997663⋅788836636,18997663⋅788836636,18997663⋅788836636,18997663⋅788836636,26⋅49458263456334,7⋅134858686620147,23011⋅538514018095,90⋅0,38⋅96905916440979
1306894258⋅02,5⋅8539083,4⋅2927688,537⋅24,-24⋅3,6⋅0,209⋅5,-1⋅0,110⋅68313292728372,19568106⋅365613084,19568106⋅365613084,19568106⋅365613084,19568106⋅365613084,26⋅22202529350506,7⋅468248449572442,22507⋅969753631096,88⋅0,38⋅969066819702874
1306894258⋅23,5⋅8537581,4⋅2926102,537⋅24,-24⋅3,6⋅0,209⋅0,-1⋅0,110⋅37731662545444,20573370⋅93819362,20573370⋅93819362,20573370⋅93819362,20573370⋅93819362,25⋅869987052276496,7⋅436188799502987,22282⋅07709210888,89⋅5,38⋅96907447499596
1306894258⋅65,5⋅8534661,4⋅2922927,537⋅24,-24⋅3,6⋅0,207⋅9,-1⋅0,109⋅6649013988505,22050314⋅415380243,22050314⋅415380243,22050314⋅415380243,22050314⋅415380243,25⋅644858452173498,7⋅711407625723728,22161⋅3008288758,86⋅3,38⋅96908213028905
1306894258⋅86,5⋅8533229,4⋅2921323,537⋅24,-24⋅3,6⋅0,207⋅4,-1⋅0,109⋅81438163930957,21230619⋅77511107,21230619⋅77511107,21230619⋅77511107,21230619⋅77511107,23⋅609969135028305,7⋅851356834279741,22483⋅702708719058,87⋅9,38⋅96908213028905
1306894259⋅49,5⋅8529034,4⋅2916433,537⋅24,-24⋅3,6⋅0,205⋅8,-1⋅0,110⋅47137793705329,19807486⋅781620327,19807486⋅781620327,19807486⋅781620327,19807486⋅781620327,24⋅522377260357594,7⋅482224226025307,22687⋅50214577582,87⋅10000000000001,38⋅96908213028905
1306894259⋅7,5⋅8527655,4⋅2914759,537⋅24,-24⋅3,6⋅0,205⋅2,-1⋅0,112⋅08791467225981,19115202⋅799262427,19115202⋅799262427,19115202⋅799262427,19115202⋅799262427,23⋅722917798988245,7⋅371308090078729,22628⋅625875936676,90⋅80000000000001,38⋅96908213028905
1306894260⋅12,5⋅8525026,4⋅2911466,537⋅24,-24⋅3,6⋅0,204⋅2,-1⋅0,109⋅70955718595901,19640081⋅19812378,19640081⋅19812378,19640081⋅19812378,19640081⋅19812378,25⋅5865476237717,7⋅556768602903534,22678⋅245963211593,90⋅10000000000001,38⋅96908213028905
1306894260⋅33,5⋅8523744,4⋅2909808,537⋅24,-24⋅3,6⋅0,203⋅7,-1⋅0,109⋅69787875775495,19058072⋅445640683,19058072⋅445640683,19058072⋅445640683,19058072⋅445640683,26⋅36459748447827,7⋅545236232882635,22785⋅568039408823,89⋅70000000000002,38⋅96908213028905
1306894260⋅75,5⋅8521251,4⋅290648,537⋅24,-24⋅3,6⋅0,202⋅6,-1⋅0,109⋅29666468706407,20351749⋅377966765,20351749⋅377966765,20351749⋅377966765,20351749⋅377966765,27⋅023840509291205,7⋅490070734972803,22984⋅20355153819,88⋅10000000000001,38⋅96908213028905
1306894261⋅17,5⋅8518817,4⋅2903085,537⋅24,-24⋅3,7⋅2,201⋅6,-1⋅0,110⋅54658828925223,20321853⋅912199717,20321853⋅912199717,20321853⋅912199717,20321853⋅912199717,26⋅15103063945879,7⋅483473144340339,22984⋅97266260426,89⋅2,38⋅96908213028905
1306894261⋅39,5⋅8517583,4⋅2901304,537⋅24,-24⋅3,7⋅7,201⋅0,-1⋅0,109⋅89653275372247,18902500⋅61857802,18902500⋅61857802,18902500⋅61857802,18902500⋅61857802,25⋅82901936402697,7⋅254759593508226,23157⋅55039788149,90⋅4,38⋅96908213028905
1306894262⋅03,5⋅8514137,4⋅2896092,537⋅24,-24⋅3,9⋅2,199⋅4,-1⋅0,109⋅7287032432806,16745929⋅433087807,16745929⋅433087807,16745929⋅433087807,16745929⋅433087807,26⋅013468644383977,7⋅085515863728922,23644⋅89406896453,91⋅5,38⋅96908213028905
1306894262⋅24,5⋅851302,4⋅2894317,537⋅24,-24⋅3,9⋅7,198⋅9,-1⋅0,112⋅89961693108637,14949869⋅498836376,14949869⋅498836376,14949869⋅498836376,14949869⋅498836376,25⋅879176940587787,7⋅1657141714106185,23809⋅927152728258,94⋅80000000000001,38⋅96908213028905
1306894262⋅66,5⋅8510934,4⋅2890882,537⋅23,-24⋅3,9⋅7,197⋅8,-1⋅0,108⋅79406241968597,17043437⋅49630106,17043437⋅49630106,17043437⋅49630106,17043437⋅49630106,27⋅659481558542467,6⋅917761129646723,23485⋅739764333957,93⋅8,38⋅96907447499596
1306894262⋅87,5⋅8509919,4⋅2889148,537⋅21,-24⋅3,10⋅1,197⋅3,-1⋅0,109⋅3017209058157,16861116⋅67725623,16861116⋅67725623,16861116⋅67725623,16861116⋅67725623,25⋅740056097524672,6⋅988273780535064,23554⋅75167268973,95⋅00000000000001,38⋅969051509116696
1306894263⋅5,5⋅8506971,4⋅2883861,537⋅0,-24⋅3,9⋅9,195⋅8,-1⋅0,110⋅28712118279635,19255714⋅571211573,19255714⋅571211573,19255714⋅571211573,19255714⋅571211573,27⋅29527783494599,7⋅21162473769598,24107⋅532513379963,93⋅60000000000001,38⋅96886778208258
1306894263⋅71,5⋅850604,4⋅2882103,536⋅88,-24⋅3,9⋅9,195⋅3,-1⋅0,109⋅37668123016815,21299402⋅113602813,21299402⋅113602813,21299402⋅113602813,21299402⋅113602813,25⋅674820260988277,7⋅07374145103981,23859⋅195418397503,97⋅30000000000001,38⋅9685921915314
1306894264⋅13,5⋅8504225,4⋅2878535,536⋅58,-24⋅3,9⋅7,194⋅3,-1⋅0,110⋅48779432974497,19308469⋅951094724,19308469⋅951094724,19308469⋅951094724,19308469⋅951094724,25⋅385822305738188,6⋅9684526844332595,23710⋅056817871126,95⋅00000000000001,38⋅96808694218757
1306894264⋅34,5⋅8503374,4⋅2876793,536⋅4,-24⋅3,9⋅7,193⋅8,-1⋅0,107⋅61902431853646,16103735⋅201929668,16103735⋅201929668,16103735⋅201929668,16103735⋅201929668,22⋅76267783577421,7⋅101646836078548,23598⋅847640220323,96⋅0,38⋅967443897568145
1306894264⋅97,5⋅8500891,4⋅2871412,535⋅74,-24⋅3,9⋅7,192⋅3,-1⋅0,110⋅0642894647254,12221322⋅447711732,12221322⋅447711732,12221322⋅447711732,12221322⋅447711732,23⋅698352532305417,7⋅184942728523502,23743⋅090610631498,94⋅2,38⋅96629560360489
1306894265⋅39,5⋅8499308,4⋅286771,535⋅21,-24⋅3,9⋅7,191⋅3,-1⋅0,112⋅56861172136009,8304803⋅987047717,8304803⋅987047717,8304803⋅987047717,8304803⋅987047717,22⋅489829670049414,7⋅081959226504992,24372⋅200107674074,95⋅7,38⋅96474157910795
1306894266⋅02,5⋅8497178,4⋅2862301,534⋅32,-24⋅3,9⋅7,189⋅8,-1⋅0,109⋅35804899226208,6313559⋅291105381,6313559⋅291105381,6313559⋅291105381,6313559⋅291105381,22⋅595757586873663,7⋅382383837278227,24008⋅892037891885,94⋅60000000000001,38⋅96250623352614
1306894266⋅23,5⋅8496477,4⋅2860394,533⋅99,-24⋅3,9⋅3,189⋅3,-1⋅0,114⋅70204863628892,5808288⋅460102964,5808288⋅460102964,5808288⋅460102964,5808288⋅460102964,23⋅577820286675205,7⋅159081806373247,24107⋅211663648177,94⋅20000000000002,38⋅96001826327243
1306894266⋅65,5⋅8495222,4⋅2856785,533⋅33,-24⋅3,9⋅3,188⋅3,-1⋅0,108⋅71304642579429,10834288⋅583050389,10834288⋅583050389,10834288⋅583050389,10834288⋅583050389,22⋅339698602533403,7⋅213343736862538,24152⋅42783510702,93⋅2,38⋅957032698967964
1306894266⋅86,5⋅8494611,4⋅2854924,532⋅98,-24⋅3,9⋅3,187⋅8,-1⋅0,111⋅5809515207821,16597881⋅814760532,16597881⋅814760532,16597881⋅814760532,16597881⋅814760532,22⋅260373436141343,7⋅383496393625269,24373⋅492354754006,92⋅8,38⋅95379450999159
1306894267⋅5,5⋅8492889,4⋅2849219,531⋅87,-24⋅3,9⋅3,186⋅2,-1⋅0,111⋅80347815705977,23992218⋅71244587,23992218⋅71244587,23992218⋅71244587,23992218⋅71244587,21⋅858539557815337,7⋅3012087770755745,23829⋅077434051807,90⋅3,38⋅94986734463726
1306894267⋅72,5⋅8492351,4⋅2847261,531⋅48,-24⋅3,9⋅3,185⋅7,-1⋅0,111⋅2663054835434,30519669⋅752470702,30519669⋅752470702,30519669⋅752470702,30519669⋅752470702,20⋅70161362669355,7⋅313956550248272,24093⋅090431194578,87⋅1,38⋅94573348636954
1306894268⋅14,5⋅849139,4⋅2843495,530⋅72,-24⋅3,9⋅3,184⋅7,-1⋅0,111⋅80851550542832,31675986⋅505894076,31675986⋅505894076,31675986⋅505894076,31675986⋅505894076,21⋅638340664696596,7⋅392236544626546,24116⋅482198054237,87⋅70000000000002,38⋅941247484619765
1306894268⋅35,5⋅8490957,4⋅2841661,530⋅35,-24⋅3,9⋅3,184⋅2,-1⋅0,109⋅09204924735577,26867148⋅7940624,26867148⋅7940624,26867148⋅7940624,26867148⋅7940624,22⋅04123294897327,7⋅246445488531071,24094⋅592177624058,85⋅80000000000001,38⋅9366160323013
1306894268⋅98,5⋅8489759,4⋅2835964,529⋅19,-24⋅3,9⋅3,182⋅6,-1⋅0,112⋅25109380281394,19747568⋅368146572,19747568⋅368146572,19747568⋅368146572,19747568⋅368146572,20⋅545932945098752,7⋅302471559827768,24872⋅555020811433,85⋅9,38⋅93160181532842
1306894269⋅4,5⋅8489095,4⋅283224,528⋅44,-24⋅3,9⋅3,181⋅6,-1⋅0,110⋅03371548799377,11918221⋅90723516,11918221⋅90723516,11918221⋅90723516,11918221⋅90723516,22⋅746059328352562,7⋅305736268024631,24780⋅11074461106,82⋅60000000000001,38⋅9264191819076
1306894270⋅04,5⋅8488252,4⋅2826482,527⋅3,-24⋅3,9⋅3,180⋅0,-1⋅0,111⋅32636125337784,2342554⋅0699733193,2342554⋅0699733193,2342554⋅0699733193,2342554⋅0699733193,21⋅330000789047308,7⋅316262288131302,24921⋅413936644654,83⋅1,38⋅92104516615957
1306894270⋅25,5⋅8488017,4⋅2824544,526⋅92,-24⋅3,9⋅3,179⋅5,-1⋅0,113⋅6546305997431,1419355⋅54729103,1419355⋅54729103,1419355⋅54729103,1419355⋅54729103,21⋅89970879281373,7⋅29356718275478,24822⋅394123079936,83⋅6,38⋅915632873946095
1306894270⋅67,5⋅8487633,4⋅2820766,526⋅19,-24⋅3,9⋅3,178⋅5,-1⋅0,111⋅12009568678066,1451529⋅3729469427,1451529⋅3729469427,1451529⋅3729469427,1451529⋅3729469427,22⋅240988824116794,7⋅462005082317076,24562⋅358043703527,83⋅80000000000001,38⋅910166994681006
1306894270⋅88,5⋅8487475,4⋅2818846,525⋅83,-24⋅3,9⋅3,178⋅0,-1⋅0,112⋅64666533314586,2526190⋅6257159025,2526190⋅6257159025,2526190⋅6257159025,2526190⋅6257159025,22⋅589521090755994,7⋅366768392687153,24802⋅507155514606,83⋅9,38⋅90469346012282
1306894271⋅51,5⋅8487152,4⋅2813225,524⋅78,-24⋅3,9⋅3,176⋅5,-1⋅0,110⋅20519557508997,7919371⋅711246138,7919371⋅711246138,7919371⋅711246138,7919371⋅711246138,21⋅378888237965548,7⋅418066084011352,25496⋅39160552411,85⋅60000000000001,38⋅89926585732317
1306894271⋅94,5⋅8487052,4⋅2809357,524⋅08,-24⋅3,9⋅3,175⋅4,-1⋅0,110⋅93845940808383,12696773⋅288051296,12696773⋅288051296,12696773⋅288051296,12696773⋅288051296,21⋅391960996761323,7⋅5790174124797485,25304⋅304502902494,86⋅80000000000001,38⋅893600940437786
1306894272⋅57,5⋅8487087,4⋅2803676,523⋅06,-24⋅3,9⋅3,173⋅9,-1⋅0,111⋅2914537774445,14849436⋅263117224,14849436⋅263117224,14849436⋅263117224,14849436⋅263117224,20⋅332539925120912,7⋅5652243595565665,25157⋅75722718736,87⋅7,38⋅887736985932094
1306894272⋅79,5⋅848715,4⋅2801724,522⋅72,-24⋅3,9⋅4,173⋅3,-1⋅0,109⋅77501632403632,12643937⋅921872297,12643937⋅921872297,12643937⋅921872297,12643937⋅921872297,21⋅95058381938324,7⋅668746430692072,25291⋅441411314525,89⋅1,38⋅881895997305676
1306894273⋅22,5⋅8487346,4⋅2797898,522⋅06,-24⋅3,9⋅4,172⋅3,-1⋅0,110⋅06100399926733,9611601⋅424111608,9611601⋅424111608,9611601⋅424111608,9611601⋅424111608,21⋅388039684137286,7⋅799855227439605,24422⋅0695216796,89⋅60000000000001,38⋅87643777333367
1306894273⋅67,5⋅848766,4⋅2793879,521⋅38,-24⋅3,9⋅4,171⋅2,-1⋅0,110⋅58337313155583,4944873⋅750341833,4944873⋅750341833,4944873⋅750341833,4944873⋅750341833,19⋅097361767463166,7⋅832221246293787,24076⋅53161621651,92⋅60000000000001,38⋅87103313641329
1306894273⋅88,5⋅8487845,4⋅2791994,521⋅06,-24⋅3,9⋅4,170⋅6,-1⋅0,111⋅19251146291668,3157052⋅101632156,3157052⋅101632156,3157052⋅101632156,3157052⋅101632156,21⋅842458219225556,7⋅4864437380641835,24263⋅684816250432,93⋅50000000000001,38⋅86625623352615
1306894274⋅51,5⋅8488538,4⋅2786403,520⋅14,-24⋅3,9⋅4,169⋅1,-1⋅0,110⋅31794630325503,3858746⋅1507244413,3858746⋅1507244413,3858746⋅1507244413,3858746⋅1507244413,22⋅25285258826036,7⋅457220056632414,24117⋅76525576274,93⋅5,38⋅86106594481223
1306894274⋅93,5⋅8489118,4⋅2782691,519⋅54,-24⋅3,9⋅4,168⋅1,-1⋅0,110⋅09925763604859,4564458⋅8504970325,4564458⋅8504970325,4564458⋅8504970325,4564458⋅8504970325,23⋅255274863481098,7⋅333454675819662,23932⋅415795828787,94⋅00000000000003,38⋅85597517490848
1306894275⋅56,5⋅8490162,4⋅2777156,518⋅65,-24⋅3,9⋅4,166⋅5,-1⋅0,109⋅88993334929295,4533835⋅057259114,4533835⋅057259114,4533835⋅057259114,4533835⋅057259114,22⋅982181505834188,7⋅283333008338897,23269⋅340839976096,93⋅0,38⋅850478674471034
1306894275⋅77,5⋅8490547,4⋅2775366,518⋅37,-24⋅3,9⋅5,166⋅0,-1⋅0,107⋅2756837730366,4974431⋅52675843,4974431⋅52675843,4974431⋅52675843,4974431⋅52675843,24⋅349902279151745,7⋅370606359226936,23058⋅368269286002,91⋅6,38⋅845571631601395
1306894276⋅19,5⋅8491406,4⋅2771703,517⋅79,-24⋅3,9⋅5,165⋅0,-1⋅0,109⋅67510621990212,5458312⋅186953281,5458312⋅186953281,5458312⋅186953281,5458312⋅186953281,25⋅42841328386444,7⋅165625393424145,23735⋅92499950424,91⋅99999999999999,38⋅84075645224881
1306894276⋅4,5⋅8491873,4⋅2769866,517⋅51,-24⋅3,9⋅5,164⋅5,-1⋅0,110⋅35195167870054,6294441⋅894032445,6294441⋅894032445,6294441⋅894032445,6294441⋅894032445,25⋅529446890782047,7⋅254533058505533,24536⋅819175391385,92⋅69999999999999,38⋅836507764584766
1306894277⋅03,5⋅8493414,4⋅2764393,516⋅66,-24⋅3,9⋅5,163⋅0,-1⋅0,110⋅00245625136502,8338384⋅951712018,8338384⋅951712018,8338384⋅951712018,8338384⋅951712018,25⋅8952737547637,7⋅414419159690265,24153⋅06744573445,93⋅19999999999999,38⋅831868656973214
1306894277⋅24,5⋅8493958,4⋅2762628,516⋅39,-24⋅3,9⋅5,162⋅4,-1⋅0,107⋅0138081081858,10172815⋅60645223,10172815⋅60645223,10172815⋅60645223,10172815⋅60645223,28⋅06190636245668,7⋅201015857184441,24570⋅968766939535,95⋅49999999999999,38⋅82752810579211
1306894277⋅66,5⋅8495125,4⋅275908,515⋅85,-24⋅3,9⋅5,161⋅4,-1⋅0,108⋅05973219500787,11811437⋅83522862,11811437⋅83522862,11811437⋅83522862,11811437⋅83522862,28⋅61702463843376,7⋅127317618566704,24690⋅439076973384,93⋅5,38⋅82329472871425
1306894277⋅87,5⋅8495765,4⋅2757246,515⋅57,-24⋅3,9⋅5,160⋅9,-1⋅0,111⋅59487879288261,11161974⋅550824853,11161974⋅550824853,11161974⋅550824853,11161974⋅550824853,25⋅905872064528964,7⋅1606609531874446,24794⋅67160452936,91⋅00000000000001,38⋅81909197280874
1306894278⋅53,5⋅8497853,4⋅2751725,514⋅74,-24⋅3,9⋅5,159⋅3,-1⋅0,107⋅92878722399821,9697483⋅763644021,9697483⋅763644021,9697483⋅763644021,9697483⋅763644021,24⋅849508943318696,7⋅038869986583105,24923⋅759603240676,89⋅30000000000001,38⋅81495811454102
1306894278⋅74,5⋅8498583,4⋅2749934,514⋅47,-24⋅3,9⋅5,158⋅8,-1⋅0,110⋅44390990907517,9338240⋅22094224,9338240⋅22094224,9338240⋅22094224,9338240⋅22094224,23⋅65232733258658,7⋅162976636628869,25635⋅127076028177,90⋅0,38⋅81107688094522
1306894279⋅18,5⋅8500166,4⋅2746249,513⋅92,-24⋅3,9⋅5,157⋅7,-1⋅0,109⋅02312416955998,8710818⋅342131322,8710818⋅342131322,8710818⋅342131322,8710818⋅342131322,24⋅859113811072625,7⋅167066810262364,25860⋅525643662742,88⋅10000000000001,38⋅80745592731442
1306894279⋅39,5⋅8500939,4⋅2744537,513⋅67,-24⋅3,9⋅5,157⋅2,-1⋅0,106⋅78997014965148,11476421⋅50632852,11476421⋅50632852,11476421⋅50632852,11476421⋅50632852,24⋅483562477341213,7⋅067398320487082,25525⋅05054777525,89⋅1,38⋅803857939562896
1306894280⋅03,5⋅8503445,4⋅2739328,512⋅9,-24⋅3,9⋅5,155⋅6,-1⋅0,107⋅39626246242979,11770644⋅852393705,11770644⋅852393705,11770644⋅852393705,11770644⋅852393705,25⋅532969609975353,7⋅059524829081638,24941⋅624231389625,87⋅5,38⋅80011450124268
1306894280⋅45,5⋅8505219,4⋅2735904,512⋅4,-24⋅3,9⋅5,154⋅6,-1⋅0,108⋅38998031508204,11189996⋅632237785,11189996⋅632237785,11189996⋅632237785,11189996⋅632237785,24⋅95542161081633,7⋅012327079680772,24719⋅103649621567,88⋅0,38⋅79620264647453
1306894281⋅08,5⋅8508045,4⋅2730826,511⋅66,-24⋅3,9⋅5,153⋅0,-1⋅0,108⋅16454726154413,10261120⋅104832929,10261120⋅104832929,10261120⋅104832929,10261120⋅104832929,25⋅19879165805104,6⋅686225606891989,25667⋅7160997935,87⋅60000000000001,38⋅79237499993035
1306894281⋅29,5⋅8509025,4⋅2729158,511⋅42,-24⋅3,9⋅5,152⋅6,-1⋅0,107⋅73140218325089,10710461⋅69561779,10710461⋅69561779,10710461⋅69561779,10710461⋅69561779,23⋅593704925542433,6⋅910721569888807,26042⋅240326994295,87⋅80000000000001,38⋅78857031926543
1306894281⋅71,5⋅8511053,4⋅2725838,510⋅94,-24⋅3,9⋅5,151⋅5,-1⋅0,107⋅73931912904258,13749421⋅102882195,13749421⋅102882195,13749421⋅102882195,13749421⋅102882195,24⋅671206916080656,7⋅043129979894695,25993⋅13741202696,88⋅00000000000001,38⋅78481157035904
1306894281⋅92,5⋅8512097,4⋅2724195,510⋅7,-24⋅3,9⋅5,151⋅0,-1⋅0,107⋅18585471724064,13169762⋅46757283,13169762⋅46757283,13169762⋅46757283,13169762⋅46757283,24⋅78845369443828,7⋅1314854293104455,25440⋅07119886094,91⋅00000000000001,38⋅78108344262501
1306894282⋅55,5⋅8515346,4⋅2719325,510⋅0,-24⋅3,9⋅5,149⋅5,-1⋅0,107⋅026668959435,14151255⋅527313814,14151255⋅527313814,14151255⋅527313814,14151255⋅527313814,25⋅38174389014947,7⋅478629378973545,25579⋅788468360784,90⋅50000000000001,38⋅77745483370113
1306894282⋅76,5⋅851645,4⋅2717748,509⋅77,-24⋅3,9⋅5,148⋅9,-1⋅0,105⋅2279208696802,14107995⋅259914262,14107995⋅259914262,14107995⋅259914262,14107995⋅259914262,25⋅011960599389074,7⋅554824359163237,25594⋅461514990544,89⋅60000000000001,38⋅773856845949595
1306894283⋅18,5⋅851877,4⋅2714553,509⋅36,-24⋅3,9⋅8,147⋅8,-1⋅0,107⋅13551119278047,14637467⋅290141426,14637467⋅290141426,14637467⋅290141426,14637467⋅290141426,25⋅783170259314208,7⋅684254614212012,25685⋅225190949153,92⋅20000000000002,38⋅77036603230131
1306894283⋅39,5⋅8519988,4⋅2712938,509⋅21,-24⋅3,9⋅6,147⋅3,-1⋅0,109⋅04106753443627,15691972⋅55848165,15691972⋅55848165,15691972⋅55848165,15691972⋅55848165,24⋅34298097357115,7⋅671346346587828,26095⋅54207959067,92⋅7,38⋅76695177158389
1306894284⋅02,5⋅8523667,4⋅2708308,509⋅14,-24⋅3,8⋅6,145⋅5,-1⋅0,105⋅80638438594433,15681087⋅60904488,15681087⋅60904488,15681087⋅60904488,15681087⋅60904488,22⋅871341185099833,7⋅901665401165053,26044⋅86732779625,92⋅89999999999999,38⋅764073381382666
1306894284⋅65,5⋅8527541,4⋅2703777,509⋅57,-24⋅3,7⋅3,143⋅8,-1⋅0,105⋅55330547204076,15449228⋅3627623,15449228⋅3627623,15449228⋅3627623,15449228⋅3627623,23⋅736059621172423,7⋅658086500201912,25940⋅467200256346,90⋅30000000000001,38⋅76190693343866
1306894284⋅86,5⋅852888,4⋅2702283,509⋅8,-24⋅3,7⋅3,143⋅2,-1⋅0,105⋅9434429444855,14316101⋅676677532,14316101⋅676677532,14316101⋅676677532,14316101⋅676677532,22⋅531924905924882,7⋅855645654590045,25150⋅77422597625,89⋅10000000000001,38⋅76048304892422
1306894285⋅5,5⋅8533015,4⋅2697883,510⋅73,-24⋅3,7⋅5,141⋅5,-1⋅0,103⋅9117014482949,14657397⋅979888106,14657397⋅979888106,14657397⋅979888106,14657397⋅979888106,23⋅913052849469228,7⋅6900317222735906,24586⋅551220501246,87⋅00000000000001,38⋅75995483370113
1306894286⋅14,5⋅8537303,4⋅269362,511⋅93,-24⋅3,7⋅5,139⋅8,-1⋅0,103⋅06439767121915,14692919⋅382846018,14692919⋅382846018,14692919⋅382846018,14692919⋅382846018,24⋅061283495827865,7⋅714511624429829,24638⋅010671627762,87⋅3,38⋅76071270771688
1306894286⋅35,5⋅8538776,4⋅2692219,512⋅38,-24⋅3,7⋅5,139⋅3,-1⋅0,104⋅6778687182357,14984485⋅134964531,14984485⋅134964531,14984485⋅134964531,14984485⋅134964531,26⋅47333701360389,7⋅707352006491497,25250⋅599560104194,84⋅4,38⋅761998796955716
1306894286⋅99,5⋅8543247,4⋅268815,513⋅81,-24⋅3,7⋅5,137⋅6,-1⋅0,101⋅68067986264175,16142298⋅514983179,16142298⋅514983179,16142298⋅514983179,16142298⋅514983179,24⋅592185093920932,7⋅469466808620544,25243⋅950544764994,84⋅7,38⋅76491546362239
1306894287⋅62,5⋅8547839,4⋅2684232,515⋅33,-24⋅3,7⋅5,136⋅0,-1⋅0,102⋅0412629105645,16967281⋅897291496,16967281⋅897291496,16967281⋅897291496,16967281⋅897291496,24⋅823063422256293,7⋅3868248572613995,24571⋅02425616255,82⋅60000000000001,38⋅76917180657952
1306894287⋅83,5⋅8549399,4⋅2682954,515⋅85,-24⋅3,7⋅5,135⋅5,-1⋅0,101⋅59051677268623,16899160⋅635823864,16899160⋅635823864,16899160⋅635823864,16899160⋅635823864,25⋅51766108100696,7⋅354944194794573,24303⋅445687902215,81⋅2,38⋅774140091793875
1306894288⋅25,5⋅8552568,4⋅2680441,516⋅9,-24⋅3,7⋅5,134⋅4,-1⋅0,101⋅24058025533381,17553378⋅504623286,17553378⋅504623286,17553378⋅504623286,17553378⋅504623286,25⋅94399136845622,7⋅273643200834696,23971⋅278130647657,80⋅2,38⋅78002701217882
1306894288⋅46,5⋅8554176,4⋅2679205,517⋅43,-24⋅3,7⋅5,133⋅8,-1⋅0,101⋅21844471307138,17040488⋅136008605,17040488⋅136008605,17040488⋅136008605,17040488⋅136008605,26⋅20445668920872,7⋅018274579922099,24295⋅11536691494,81⋅1,38⋅786373250149076
1306894289⋅09,5⋅8559131,4⋅2675551,519⋅02,-24⋅3,7⋅5,132⋅3,-1⋅0,101⋅4778487699732,16496879⋅510498296,16496879⋅510498296,16496879⋅510498296,16496879⋅510498296,26⋅061332161029927,6⋅972376853833472,24464⋅64161774784,81⋅8,38⋅793607502117574
1306894289⋅3,5⋅8560744,4⋅2674409,519⋅53,-24⋅3,7⋅5,131⋅7,-1⋅0,97⋅60287370890396,16674678⋅416045573,16674678⋅416045573,16674678⋅416045573,16674678⋅416045573,24⋅721306040183677,7⋅030468994581085,24898⋅02847423973,82⋅1,38⋅801056102292556
1306894289⋅72,5⋅8564167,4⋅2672061,520⋅58,-24⋅3,7⋅5,130⋅6,-1⋅0,101⋅46613318023702,16837854⋅802051704,16837854⋅802051704,16837854⋅802051704,16837854⋅802051704,24⋅598677521931855,7⋅151125192100766,25043⋅56346002477,83⋅9,38⋅808596565984594
1306894289⋅93,5⋅8565864,4⋅2670931,521⋅08,-24⋅3,7⋅5,130⋅1,-1⋅0,99⋅18741119358057,16598267⋅732514096,16598267⋅732514096,16598267⋅732514096,16598267⋅732514096,24⋅5305832917846,7⋅090796864455557,24506⋅618598947283,83⋅2,38⋅815601159160444
1306894290⋅56,5⋅8571109,4⋅2667584,522⋅58,-24⋅3,7⋅5,128⋅5,-1⋅0,100⋅26088374039406,17180506⋅319544017,17180506⋅319544017,17180506⋅319544017,17180506⋅319544017,22⋅424275624949843,7⋅264332900088594,24568⋅45867506747,84⋅4,38⋅823409558110576
1306894290⋅98,5⋅8574632,4⋅266545,523⋅53,-24⋅3,7⋅3,127⋅5,-1⋅0,98⋅80318579617006,17792545⋅952062886,17792545⋅952062886,17792545⋅952062886,17792545⋅952062886,22⋅72562686566248,7⋅413183982710677,24271⋅094452106627,86⋅60000000000001,38⋅83085050299246
1306894291⋅61,5⋅8580107,4⋅2662303,524⋅92,-24⋅3,7⋅2,125⋅9,-1⋅0,100⋅08108617343214,17145213⋅39858679,17145213⋅39858679,17145213⋅39858679,17145213⋅39858679,24⋅26621986621048,7⋅2925501477100125,25081⋅10190800377,87⋅80000000000001,38⋅8381919290642
1306894291⋅83,5⋅8581992,4⋅2661265,525⋅37,-24⋅3,7⋅2,125⋅4,-1⋅0,97⋅15913054132373,15888746⋅269999385,15888746⋅269999385,15888746⋅269999385,15888746⋅269999385,23⋅500602240966124,7⋅226638335267876,24905⋅30847283019,87⋅0,38⋅84547976808433
1306894292⋅25,5⋅8585733,4⋅265927,526⋅23,-24⋅3,7⋅1,124⋅3,-1⋅0,99⋅72204103906131,15524849⋅092873853,15524849⋅092873853,15524849⋅092873853,15524849⋅092873853,23⋅42196307089453,7⋅236140218537287,24559⋅63159460404,88⋅5,38⋅852622156535766
1306894292⋅46,5⋅8587624,4⋅2658295,526⋅64,-24⋅3,7⋅1,123⋅8,-1⋅0,99⋅5657962185913,14256620⋅369585138,14256620⋅369585138,14256620⋅369585138,14256620⋅369585138,22⋅44247516604194,7⋅397140810710232,24397⋅861411308102,87⋅2,38⋅859672681470144
