flight id:101
flight code:MiG-29A
origin:RU
date:2011-06-01
from:maykop-khanskaya
to:beslan
motor(s):2
mass aircraft:10922.041768
mass fuel:10922.041768
lift coef:1.604765498192893
drag coef:0.011066253455886965

longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,engine_1,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
2.6056852,4.881758,4043.1,58.1,13.7,191.8,-1.0,188.97674617719727,48309973.670086555,48309973.670086555,26.46687340815087,7.299864428868933,27551.642712814275,91.4,55.773114399082985
2.6055513,4.880952,4056.5,58.8,13.9,194.1,-1.0,192.31038307342837,47023345.21778542,47023345.21778542,28.62455811966351,7.371342834106663,27950.17988661475,93.00000000000001,55.82941142445481
2.6053655,4.8801302,4070.91,59.4,14.1,196.6,-1.0,187.9204519744773,47469503.7209781,47469503.7209781,28.22384148080482,7.004354260624381,27999.245775587093,90.00000000000001,55.8981712669745
2.6051394,4.8793411,4085.41,60.0,14.3,198.9,-1.0,191.1943392388343,45611465.95283895,45611465.95283895,29.68366534838704,7.062261572760027,27713.252671317903,90.5,55.97769445157642
2.6048764,4.8785816,4099.98,60.3,14.3,201.1,-1.0,185.3446335499739,44093036.793598,44093036.793598,29.914699998211113,6.932270275913422,27173.20619164722,90.6,56.065753287971866
2.6045659,4.877818,4115.21,60.5,14.6,203.4,-1.0,189.24252658296118,42861655.36918933,42861655.36918933,29.229801640855268,7.282128006900843,27121.372661820737,89.20000000000002,56.160885615180966
2.6042179,4.877075,4130.58,60.7,14.7,205.6,-1.0,186.47259623951234,40651790.60891569,40651790.60891569,27.225258015198424,7.501082504707656,26749.20464656729,87.30000000000001,56.26186658630957
2.603828,4.8763412,4146.32,60.9,14.7,207.8,-1.0,187.3833343922396,38004444.50650744,38004444.50650744,26.470655183135374,7.321097829011734,26036.569901215837,87.9,56.36769335796312
2.6034112,4.8756415,4161.87,60.9,14.9,209.9,-1.0,181.34154785553397,35841030.14661003,35841030.14661003,26.648156788612187,7.436285278464101,25908.467788561808,88.80000000000001,56.47715639383363
2.6029431,4.8749342,4178.15,60.9,15.0,212.1,-1.0,187.869773484426,32909121.5469307,32909121.5469307,26.852359834071667,7.432849582912651,25423.559026572522,85.3,56.590071966887
2.6024504,4.8742603,4194.22,61.1,15.1,214.2,-1.0,182.50574698272328,30656209.523863498,30656209.523863498,26.208671509849594,7.168624369179963,25828.571111260957,84.00000000000001,56.70575875603836
2.6019094,4.8735864,4210.88,61.1,15.1,216.3,-1.0,187.7018333433735,28150046.664626244,28150046.664626244,25.240043512736538,7.326408382984684,25342.850839160234,83.00000000000001,56.823941170736525
2.6013432,4.872942,4227.41,61.1,15.1,218.4,-1.0,184.03973855994644,26105458.641260073,26105458.641260073,24.103149952523733,7.441862942424293,24694.411713417394,83.80000000000001,56.943746507569415
2.6007561,4.8723282,4243.75,61.1,15.1,220.5,-1.0,180.08943531328163,25113715.21414145,25113715.21414145,23.98174670805831,7.511877567199765,24566.80977604393,83.0,57.06496041833058
2.6000909,4.8716891,4261.45,61.1,15.1,222.7,-1.0,185.44701120473496,23050284.631341774,23050284.631341774,25.25247019502487,7.5634616339102365,24818.34917470072,84.69999999999999,57.188570435828396
2.5994256,4.8711012,4278.43,61.1,15.1,224.7,-1.0,185.1584169454666,22346222.66470028,22346222.66470028,23.952702844637543,7.348928759541444,24563.381191973043,86.0,57.31352012961668
2.5987372,4.8705395,4295.35,61.1,15.1,226.8,-1.0,183.4005977127602,21755880.66893037,21755880.66893037,25.156737595973947,7.343283442620165,24523.75192959361,88.4,57.43965639383365
2.5980158,4.8699947,4312.44,61.1,14.2,228.6,-1.0,185.19254813847948,21400274.845953546,21400274.845953546,26.301363858917245,7.406215051407885,24773.51348332258,88.20000000000002,57.56682612261755
2.5972732,4.8694679,4329.22,61.0,13.3,230.0,-1.0,185.14755377764698,21952367.34315121,21952367.34315121,26.58228327600049,7.420552623742882,25447.995338173234,86.00000000000001,57.69493745245131
2.5965097,4.8689532,4345.51,60.9,12.7,231.3,-1.0,186.00797486865704,23280036.850164898,23280036.850164898,24.837206433826868,7.467531570247763,25599.945514725197,86.1,57.82305643757817
2.5957249,4.8684488,4361.25,60.9,12.3,232.4,-1.0,187.4263375700933,24069238.88189012,24069238.88189012,25.119130030783836,7.421192800043947,25476.44196916724,85.60000000000001,57.950922798033105
2.5949193,4.867955,4376.41,60.9,11.8,233.6,-1.0,184.00829163657158,25518343.96933425,25518343.96933425,24.14326668470298,7.225682823204431,26059.176903463558,85.9,58.077640864524795
2.5940934,4.867472,4390.96,60.9,11.3,234.8,-1.0,185.34522923368618,26231439.361992273,26231439.361992273,24.538898894333137,7.469393946667712,26092.397201992757,84.9,58.20284318298499
2.593248,4.867,4404.89,60.9,10.9,235.9,-1.0,191.50717737758052,26497787.532241046,26497787.532241046,21.972708238361417,7.519976871391843,25824.468521685834,84.59999999999998,58.326200575810894
2.5924237,4.8665607,4417.55,60.9,10.5,237.1,-1.0,183.08814705138118,27733801.272225622,27733801.272225622,19.348441396828004,7.475509144654108,25660.77113839658,84.3,58.44569970092026
2.5915694,4.866126,4429.8,60.9,10.1,238.2,-1.0,187.37005516223485,27884391.088032737,27884391.088032737,21.68684609340455,7.328183725248359,25792.034638391993,82.10000000000001,58.56157787239882
2.5906975,4.8657028,4441.41,60.5,9.7,239.3,-1.0,188.65264283202256,28664406.21523766,28664406.21523766,20.2555177805477,7.155502001226035,25988.985001387733,83.50000000000001,58.67339108324746
2.5898018,4.8652887,4452.47,60.5,9.3,240.5,-1.0,191.49783340242732,30160219.54181874,30160219.54181874,20.3931508996247,7.360850331358146,25628.71838275211,83.00000000000001,58.780588152363826
2.5889209,4.8649011,4462.53,60.5,8.9,241.6,-1.0,185.62709188151464,31347623.284889724,31347623.284889724,19.285227632199884,7.461707096934221,25267.208208945456,84.10000000000001,58.88264086452481
2.5880126,4.8645213,4472.1,60.4,8.5,242.8,-1.0,189.41296476468483,32128309.36916705,32128309.36916705,20.093423482592318,7.449923125551864,25226.02440986316,83.80000000000001,58.97954921973041
2.5870791,4.864151,4481.14,60.4,8.1,243.9,-1.0,192.85549967362132,34009586.57314255,34009586.57314255,20.64943639665606,7.579767679874764,24910.438779223077,83.8,59.071328528566795
2.586149,4.863802,4489.39,60.4,7.8,245.1,-1.0,189.96856005296044,35513070.59561805,35513070.59561805,22.01056313502185,7.790559177072337,24720.604548423482,83.30000000000001,59.15781802987913
2.5851736,4.8634567,4497.28,60.4,7.5,246.3,-1.0,192.79368939952525,36230185.26866355,36230185.26866355,23.734086977937643,7.534669700243923,25013.039278142634,86.0,59.23920910599462
2.5842299,4.8631424,4504.22,60.3,7.1,247.5,-1.0,189.1251869585128,38390712.73693884,38390712.73693884,25.17233969735643,7.471474598067802,25519.713856130635,86.7,59.31524913224134
2.5832503,4.8628364,4510.75,60.3,6.8,248.8,-1.0,194.98414345666112,39434177.73018995,39434177.73018995,26.918554421413152,7.685265935012244,25574.972212555193,85.0,59.38659646382489
2.5822906,4.8625561,4516.51,60.3,6.5,250.0,-1.0,189.34850558067706,40856211.430206485,40856211.430206485,26.288798572205753,7.7077680031020055,25755.563101252887,88.6,59.45297551019408
2.5812955,4.8622857,4521.88,60.3,6.3,251.3,-1.0,195.22718685439952,41417732.45987593,41417732.45987593,28.549714832982808,7.581444903373965,25890.601529887776,88.00000000000001,59.51457765367615
2.5803099,4.8620379,4526.62,60.3,6.0,252.6,-1.0,192.02128320441003,43202332.77135597,43202332.77135597,27.283003154965606,7.561188213357285,26183.105726167778,88.4,59.57134165192637
2.5792846,4.8618011,4530.99,60.2,5.7,254.0,-1.0,194.09312641737395,43868688.395234495,43868688.395234495,28.49582722451038,7.3304863882639975,26253.948578542448,89.4,59.623749788409306
2.5782605,4.8615856,4534.81,60.2,5.5,255.3,-1.0,197.65525937845652,44857897.75930842,44857897.75930842,28.478126323344597,7.105734754686863,26054.723934608493,89.60000000000001,59.671756131366436
2.5772432,4.8613924,4538.12,60.2,5.3,256.7,-1.0,195.4696425049891,46913209.772125386,46913209.772125386,27.231821088486512,6.958483718439904,26436.8016810834,92.40000000000002,59.71537599138394
2.5762191,4.8612187,4540.99,60.2,5.1,258.1,-1.0,196.11065091593542,48185185.92236965,48185185.92236965,25.355537978855565,7.0160351213426555,26055.466400925117,92.80000000000001,59.754877303719894
2.5751714,4.8610625,4543.48,60.2,4.9,259.5,-1.0,195.41421070917755,49504793.86107535,49504793.86107535,24.000048548247854,7.024284446064866,26106.76461067005,92.4,59.79024475778814
2.5741304,4.8609289,4545.55,60.1,4.7,260.9,-1.0,198.43721371558246,50285873.1745378,50285873.1745378,23.046146035215408,7.0345427641042875,25807.159584713845,89.8,59.821884084122345
2.5730845,4.8608164,4547.24,60.1,4.7,262.4,-1.0,199.244201664604,51475404.79455923,51475404.79455923,22.597327898571223,6.976631718397292,25599.206667867707,89.10000000000001,59.84981824860178
2.5720095,4.8607235,4548.61,60.1,4.4,264.0,-1.0,199.94901985966266,51581965.98220237,51581965.98220237,22.887609195308453,7.226282547672723,24682.157763459774,86.2,59.87439173941543
2.5709409,4.8606541,4549.63,60.1,4.4,265.5,-1.0,198.85110729992482,52890510.041310504,52890510.041310504,20.570825633874907,7.43458083120638,24343.79263189665,83.2,59.89563517773564
2.5698822,4.8606081,4550.33,60.1,4.1,267.0,-1.0,202.0865794438585,53441779.40120545,53441779.40120545,22.214700969983767,7.50428106414431,23927.006572424503,85.10000000000001,59.91378587764816
2.5688218,4.8605848,4550.75,60.1,4.0,268.6,-1.0,202.89940735459666,54426574.76225611,54426574.76225611,22.566637624365768,7.434070884822796,23632.702268684698,83.0,59.92891273679076
2.5677405,4.860585,4550.91,60.0,3.9,270.2,-1.0,202.65875375553685,55450780.026733,55450780.026733,23.373577315512968,7.558126603968724,23946.245496052517,85.50000000000001,59.94123775866302
2.5666642,4.8606092,4550.82,60.0,3.8,271.8,-1.0,202.709822625104,55673477.60904769,55673477.60904769,23.169498348451675,7.563534941752799,23680.59614054299,84.10000000000001,59.950959980885244
2.5656016,4.8606572,4550.51,60.0,3.8,273.5,-1.0,205.92807500873056,55924922.439729676,55924922.439729676,24.043974377649764,7.18346656372913,24153.54483558772,86.20000000000002,59.95824781990537
2.564561,4.8607278,4550.02,60.0,3.8,275.1,-1.0,202.9290730811522,56121518.189374425,56121518.189374425,24.00307908192257,7.360740712243721,24459.763580162933,85.4,59.96325438158516
2.5634909,4.860825,4549.32,60.0,3.6,276.7,-1.0,210.1466674366867,55299034.371410154,55299034.371410154,26.23023353111527,7.187780020117194,24235.58983905482,87.39999999999999,59.966140427079466
2.5624597,4.860943,4548.48,60.0,3.6,278.4,-1.0,204.2095265095288,55779671.17661673,55779671.17661673,27.263322603923136,7.128985397388575,23974.756042123376,90.6,59.96708968342243
2.5614161,4.8610873,4547.49,60.0,3.5,280.1,-1.0,208.61527753522137,55186229.62577501,55186229.62577501,26.56573941265806,6.938876885175156,24279.74569080633,91.9,59.96623229059653
2.560322,4.8612661,4546.31,60.0,3.5,281.9,-1.0,211.0362243177199,54391506.50282302,54391506.50282302,26.96157126145848,6.847272710514945,24080.865891819325,94.2,59.96369073329119
2.559314,4.8614566,4545.1,60.0,3.5,283.6,-1.0,206.1408559003462,54503674.8204696,54503674.8204696,27.099039963512695,6.542875938170589,24261.745891013314,90.8,59.959687015005976
2.5582728,4.86168,4543.74,60.0,3.5,285.4,-1.0,215.5372501324679,52851427.52749446,52851427.52749446,26.119880583195396,6.821289752791935,24324.439665535836,90.6,59.95432065455103
2.557282,4.8619189,4542.36,60.0,3.5,287.1,-1.0,208.16590202798974,52469704.158286534,52469704.158286534,25.546475826206926,6.758649594198908,23646.173076850733,91.3,59.947775378960486
2.5562776,4.862188,4540.87,60.0,3.5,288.9,-1.0,214.12923304218398,50911775.34464822,50911775.34464822,26.5020097751265,7.030409414801498,23864.238359082585,91.8,59.940158362337556
2.5552849,4.8624818,4539.32,60.0,3.5,290.7,-1.0,215.13869737176276,49577702.74856495,49577702.74856495,27.655819324137404,7.189291560770551,23744.163365831337,88.69999999999999,59.931592089371684
2.5543165,4.8627964,4537.75,60.0,3.5,292.5,-1.0,213.70603240020867,48160800.03483971,48160800.03483971,28.993489564534556,7.004498688739709,22903.42555652593,87.19999999999999,59.92219904475227
2.5533503,4.8631391,4536.13,60.0,3.5,294.3,-1.0,217.242158884238,46941080.18762513,46941080.18762513,27.086761396613486,7.304698844639305,23153.671839278333,85.1,59.91210171316871
2.5524059,4.8635034,4534.49,60.0,3.5,296.1,-1.0,216.83416632166748,44592232.13159412,44592232.13159412,24.743114981537232,7.419658081368874,23207.026894544684,82.7,59.9013919581381
2.5514774,4.8638915,4532.83,60.0,3.5,297.9,-1.0,217.96327114841864,43126979.93482723,43126979.93482723,25.227150985744483,7.482481553268589,22981.880628015086,84.10000000000002,59.89016929847055
2.5505617,4.864305,4531.17,60.0,3.5,299.7,-1.0,219.94941202935811,40961159.27230354,40961159.27230354,27.23716343891269,7.717573442975514,22876.36016700628,85.00000000000003,59.878579184734775
2.5496664,4.8647408,4529.51,60.0,3.5,301.6,-1.0,220.5935564143014,38082896.97008115,38082896.97008115,27.398656440109193,7.984759543835996,22689.618536412225,88.2,59.86664458281001
2.5487903,4.8651995,4527.85,60.0,3.5,303.4,-1.0,221.65193182910528,36669646.16305091,36669646.16305091,26.53400272042407,7.896805006275624,22538.276833964595,89.50000000000001,59.8544803220926
2.5479347,4.8656808,4526.22,60.0,3.6,305.3,-1.0,222.80036893815128,33473457.317612533,33473457.317612533,26.8550055355167,8.07331420617464,23127.16834621286,88.10000000000001,59.842124679047984
2.5471024,4.866183,4524.61,60.0,3.6,307.1,-1.0,223.37641526576803,31314407.129123382,31314407.129123382,27.43790646219602,7.816667127109324,23298.78536778056,89.5,59.829677172486306
2.5462886,4.8667093,4523.01,60.0,3.6,309.0,-1.0,225.48918791654825,28949321.90667655,28949321.90667655,25.055884490694165,7.926115109057488,23626.16513138385,90.19999999999999,59.81719138945918
2.5454633,4.8672821,4521.38,60.0,3.6,310.9,-1.0,226.05427920614454,26250179.936151423,26250179.936151423,24.1221349501991,8.163024090969376,24189.285705820865,91.3,59.80465967467353
2.5447041,4.8678473,4519.87,60.0,3.6,312.8,-1.0,226.2402759672558,24083709.870240163,24083709.870240163,23.964648294423338,8.179145395262694,23910.090930534036,94.8,59.79221216811186
2.5439685,4.8684338,4518.39,60.0,3.6,314.7,-1.0,227.79078063611186,21830685.364758514,21830685.364758514,24.5620942889348,7.954620589543753,24265.986963109608,94.30000000000001,59.77988714623959
2.5432241,4.8690706,4516.89,60.0,3.6,316.7,-1.0,234.33262179731005,20065671.127490908,20065671.127490908,24.158076947279262,8.01886951235257,24701.176066777345,91.10000000000001,59.767684609056744
2.5425575,4.8696826,4515.53,60.0,3.6,318.5,-1.0,225.44665173045894,19189513.678303532,19189513.678303532,24.459988474545767,7.7596421532376905,25480.634594953244,87.80000000000001,59.75571173066653
2.5419025,4.8703276,4514.19,60.0,3.6,320.4,-1.0,231.61185944943685,18748846.210888658,18748846.210888658,22.840487264867082,7.528101488126296,25855.133092271386,86.5,59.74398382165516
2.5412749,4.8709918,4512.9,60.0,3.6,322.3,-1.0,233.10810979621388,19267989.922795955,19267989.922795955,23.628549195246805,7.715267918007958,26358.141660092115,85.7,59.73253915848806
2.5406772,4.8716729,4511.66,60.0,3.6,324.2,-1.0,234.20991481428385,20616793.040166944,20616793.040166944,24.542351945775053,7.573468726418689,25884.320763126812,84.2,59.72139305175139
2.5401116,4.8723687,4510.47,60.0,3.6,326.1,-1.0,234.71087070829878,22964886.127959453,22964886.127959453,24.89211002893817,7.616253073576313,25592.397435220733,82.1,59.710568467324435
2.5395759,4.8730815,4509.33,60.0,4.0,328.0,-1.0,236.27858538274316,25629438.868009698,25629438.868009698,25.089899356141927,7.654345798880114,25013.418293701885,84.80000000000001,59.700096026379555
2.5390712,4.8738109,4508.25,60.0,4.0,329.9,-1.0,237.78664112921606,28371534.313880146,28371534.313880146,24.402510807315462,7.6803632999312805,24578.20793497963,84.8,59.69004462655453
2.5386048,4.8745454,4507.23,60.0,4.0,331.8,-1.0,236.22150433454738,31972104.71954691,31972104.71954691,24.39588970640302,7.526001713292316,24723.196645103457,82.10000000000001,59.68036833609084
2.5381651,4.8753036,4506.25,60.0,4.1,333.7,-1.0,240.28564213088293,36156710.60893245,36156710.60893245,25.85700690383397,7.829152722927687,25085.63000596746,83.2,59.671074810281574
2.5377633,4.876067,4505.34,60.0,4.1,335.6,-1.0,239.22166831151017,39489380.76853218,39489380.76853218,24.62792105931955,7.7739455538733235,25356.54744109094,83.1,59.66223294676451
2.5373889,4.8768567,4504.46,60.0,4.1,337.4,-1.0,239.1689244003848,44243477.90911849,44243477.90911849,22.99570224381998,7.97879420551053,25009.12543486312,85.8,59.653758537315696
2.5370533,4.8776498,4503.64,59.2,3.8,339.3,-1.0,243.13757560531738,48700690.96967702,48700690.96967702,23.069043106924212,7.996061610360422,25432.607048364618,85.0,59.64568220310747
2.5367503,4.8784498,4502.75,54.5,2.5,340.8,-1.0,243.48844622990862,52326359.58247864,52326359.58247864,23.646182369238723,7.957647199085853,24849.76930090985,88.30000000000003,59.637912080622776
2.5364688,4.8792595,4501.5,47.0,1.6,341.8,-1.0,245.06360198879477,56229639.43773542,56229639.43773542,21.581611579227168,7.936263205716786,24895.809397357272,91.10000000000002,59.630134302845
2.5362108,4.8800541,4499.9,41.3,1.5,342.6,-1.0,240.27440214114299,60332048.316911764,60332048.316911764,21.733649513244142,7.866025591892643,25096.275142793285,91.0,59.6220426580506
2.5359606,4.8808773,4498.03,35.3,1.5,343.4,-1.0,242.22785013764374,64795900.486599274,64795900.486599274,23.05076611919221,7.8646290288927645,25374.753717237818,88.7,59.613392176860756
2.5357272,4.8816958,4496.11,29.3,1.5,344.1,-1.0,245.67256148213727,69158651.23570785,69158651.23570785,23.47628666220695,7.66078851567365,25344.14416449286,87.0,59.60409865105147
2.5355084,4.8825072,4494.26,23.8,1.5,344.7,-1.0,243.32402889766547,73518666.46269141,73518666.46269141,24.014315280029734,7.599728324138793,25385.746998696577,87.7,59.59416973591588
2.5352941,4.8833419,4492.5,19.0,1.5,345.1,-1.0,244.0782240185159,77421963.12274432,77421963.12274432,21.862054860770698,7.457369451410514,24976.94757287435,87.0,59.58364370791937
2.5350906,4.8841685,4490.95,14.6,1.8,345.5,-1.0,246.86942844556856,80213857.3283629,80213857.3283629,22.66123631571529,7.67753347350334,25047.78710574917,87.7,59.57262774116521
2.5348975,4.8849788,4489.66,10.7,1.9,345.7,-1.0,242.30347523400505,81676308.20518172,81676308.20518172,23.187690774443606,7.654651765515424,25331.10959104773,88.60000000000001,59.56129790739444
2.534701,4.885821,4488.58,7.4,2.0,345.9,-1.0,245.50625702552745,83814228.05014522,83814228.05014522,22.868202316820998,7.633206333288409,24914.2131597538,87.5,59.54976903600337
2.5345015,4.886677,4487.77,5.1,2.0,345.9,-1.0,249.07626744752866,85177104.50614923,85177104.50614923,22.93037575509325,7.317386444135729,24844.102293441825,87.3,59.53830140695699
2.5343116,4.8874878,4487.24,3.6,2.0,345.9,-1.0,242.355348486118,85411225.97868237,85411225.97868237,23.095938708147912,7.381936767154471,24926.968744733163,85.7,59.527384959012984
2.5341187,4.8883103,4486.91,2.7,2.0,345.9,-1.0,245.4867738848855,88007590.53177963,88007590.53177963,23.584160812721876,7.607098272579719,24902.623636541695,84.2,59.51744073329121
2.5339276,4.889125,4486.75,1.9,2.0,345.9,-1.0,243.3984542478461,89062977.769841,89062977.769841,22.84917146187488,7.559858251965795,24896.772352752523,83.10000000000001,59.50880556268753
2.5337338,4.8899514,4486.74,1.3,2.0,345.9,-1.0,246.52707830502578,89502809.23415352,89502809.23415352,23.357740508448103,7.628178623314688,25105.666320284374,85.00000000000001,59.501632553063736
2.5335404,4.8907759,4486.85,1.0,2.0,345.9,-1.0,246.01322381222963,90696232.9384886,90696232.9384886,23.702790402755817,7.6116541970250005,25038.795910353965,86.60000000000002,59.495959980885246
2.5333483,4.8915945,4487.05,0.7,2.0,345.9,-1.0,244.41679744527033,91008646.153095,91008646.153095,24.123087117371192,7.428151133682884,25394.36469595682,85.60000000000001,59.491787846152086
2.5331571,4.8924092,4487.34,0.5,2.0,345.9,-1.0,243.38982922144422,90467598.40091062,90467598.40091062,25.33234132906327,7.218422090019412,25412.696179089442,88.6,59.48902428534719
2.5329572,4.893261,4487.71,0.3,2.0,345.9,-1.0,248.02677854126415,91003673.29479021,91003673.29479021,26.0747485911932,7.036600107932919,25045.691426756377,85.2,59.48753150319496
2.5314037,4.8998651,4491.62,0.3,2.5,345.9,-1.0,244.99625169123294,90381904.12076277,90381904.12076277,26.843062853118294,7.115322996687932,25177.506430937683,85.39999999999999,59.489858712293824
2.5298517,4.9064379,4495.2,0.3,2.4,345.9,-1.0,244.61598565200035,89736608.32261726,89736608.32261726,27.493667152562825,7.368751932243327,25178.947676309508,84.7,59.49554659505848
2.527985,4.9143136,4497.9,0.3,2.3,345.9,-1.0,245.07963357862826,89816257.92554124,89816257.92554124,27.61878977152939,7.212376080354389,25075.455912582598,86.9,59.50370713749067
2.5242472,4.9300093,4499.77,0.3,2.3,345.9,-1.0,244.86293012798166,88881796.06343207,88881796.06343207,27.002918253879812,7.298108459038749,25332.28228690858,87.5,59.51355184440231
2.523846,4.9316889,4499.83,0.3,2.3,345.6,-1.0,244.96718657415983,88881596.05426309,88881596.05426309,26.18983450578023,7.270030639182037,25455.846732932612,90.80000000000001,59.52356496776189
2.51533,4.96714,4499.83,0.3,2.3,345.5,-1.0,245.02139407081842,88992200.49908571,88992200.49908571,26.44837066644872,7.305013442044881,25753.172979103012,92.60000000000001,59.53358574641456
2.5069063,5.0018321,4499.83,0.3,2.3,345.4,-1.0,244.8436256295685,89188912.81064372,89188912.81064372,25.650319277836065,7.296550177499995,26128.697363790834,93.00000000000001,59.54352231684326
2.4985466,5.0358963,4499.83,0.3,2.3,345.3,-1.0,244.87630703507506,89678699.90975238,89678699.90975238,26.523209811661285,7.605009150957967,26344.985939088976,93.3,59.55330578141019
2.4821298,5.1017471,4499.83,0.3,2.3,345.1,-1.0,244.77913529877358,90284354.38886452,90284354.38886452,26.859801784762155,7.562020227701758,26132.526722514718,93.3,59.56286724247755
2.4810899,5.1058724,4499.83,0.3,2.3,345.1,-1.0,245.48534796782278,90145755.37293722,90145755.37293722,26.105318752144306,7.8591926720343555,25789.803607356287,93.29999999999998,59.57214545770066
2.4727463,5.1387724,4499.83,0.3,2.3,345.1,-1.0,244.7014620687735,90083548.43918067,90083548.43918067,26.07541667778209,7.823321182896672,25447.15212420262,94.8,59.5784304533262
2.4661275,5.1646229,4499.83,0.3,2.3,344.9,-1.0,244.6044954170949,89995787.18974058,89995787.18974058,24.965562476757214,7.869085075763411,25529.384912773126,94.9,59.581974854026114
2.4582718,5.1950212,4499.83,0.3,2.3,344.8,-1.0,244.746737741992,89889566.10213766,89889566.10213766,24.41224039176502,8.107071429799522,25384.631479575484,92.3,59.58345232559217
2.4563514,5.202406,4499.83,0.3,2.3,344.8,-1.0,244.33210374372905,89778942.91880366,89778942.91880366,22.731823153666237,7.77396140025498,24513.13946054541,95.2,59.5834982573507
2.4483878,5.2328354,4499.83,0.3,2.3,344.8,-1.0,244.62149874740652,89645993.64998895,89645993.64998895,24.862197401901504,7.66570487061195,23966.334166638742,94.1,59.5834982573507
2.442756,5.2541673,4499.83,0.3,2.3,344.6,-1.0,244.5555931470067,89508309.51043649,89508309.51043649,23.36268654712147,7.564277622913441,23854.31604433031,94.2,59.5834982573507
2.4351758,5.282636,4499.83,0.3,2.3,344.5,-1.0,244.4579662302149,89377187.53310612,89377187.53310612,24.75962083410268,7.811450092872856,23439.037886144888,94.0,59.5834982573507
2.4276957,5.310456,4499.83,0.3,2.3,344.4,-1.0,244.45854656805002,89250041.77388176,89250041.77388176,25.67482235065892,7.801753484707499,22735.490574629344,95.3,59.5834982573507
2.4248246,5.3210626,4499.83,0.3,2.3,344.4,-1.0,244.48616422137025,89122960.82504036,89122960.82504036,24.058206473756776,7.7801777240940835,22566.803153438083,92.8,59.5834982573507
2.4172367,5.348905,4499.83,0.3,2.3,344.4,-1.0,244.41264128198094,89016497.51182745,89016497.51182745,23.249937553075057,7.41337452312458,23099.95047818536,95.4,59.5834982573507
2.4129386,5.364554,4499.83,0.3,2.3,344.2,-1.0,244.46032748805044,88910683.6678973,88910683.6678973,23.661540460562563,7.485502364862447,23328.820776780514,97.10000000000001,59.5834982573507
2.3708343,5.5132643,4499.83,0.3,2.3,343.6,-1.0,244.24135610249033,88805901.92062399,88805901.92062399,23.44643290220865,7.513711715186144,23507.793848537814,96.90000000000002,59.5834982573507
2.3665305,5.5280017,4499.83,0.3,2.3,343.6,-1.0,244.0291278442363,88692172.44536817,88692172.44536817,24.150117290719084,7.647392487620379,24055.420466274358,98.70000000000002,59.5834982573507
2.364142,5.5361442,4499.83,0.3,2.3,343.5,-1.0,244.06494481284815,88539032.90992682,88539032.90992682,24.65997979577277,7.726380874221891,24912.40702415473,97.20000000000002,59.5834982573507
2.3510793,5.5802132,4499.83,0.3,2.3,343.3,-1.0,244.00496482056582,88350665.90350276,88350665.90350276,23.81825821662043,7.828873022561896,25005.499077564837,96.7,59.5834982573507
2.3462053,5.5964579,4499.83,0.3,2.3,343.3,-1.0,243.95333300782139,88122106.07879262,88122106.07879262,23.920841108145957,7.667243602391832,25367.2198949875,96.2,59.5834982573507
2.3396396,5.6181706,4499.83,0.3,2.3,343.3,-1.0,243.83425683642113,87863998.39700158,87863998.39700158,23.679755158368785,7.458357426477848,25973.664834786232,95.2,59.5834982573507
2.3331987,5.6392813,4499.83,0.3,2.3,343.3,-1.0,243.86893316561068,87609257.01471525,87609257.01471525,23.523274589000998,7.2631595069738175,25774.01455228363,94.0,59.5834982573507
2.3319426,5.6433768,4499.83,0.3,2.3,343.0,-1.0,244.15017616667959,87380192.33200395,87380192.33200395,22.607459518318095,7.277882030135059,25800.07053202624,94.8,59.5834982573507
2.3196187,5.6831817,4499.83,0.3,2.3,342.8,-1.0,243.85509430028225,87186930.42535026,87186930.42535026,22.27029665349003,7.3004910125600775,25288.5297035926,94.89999999999999,59.5834982573507
2.3142801,5.7002139,4499.83,0.3,2.3,342.8,-1.0,243.504936230206,87033509.85814996,87033509.85814996,20.47789521649442,7.189644882165564,25545.480014097637,92.19999999999999,59.5834982573507
2.3081223,5.7197022,4499.83,0.3,2.3,342.8,-1.0,243.70675869598293,86889914.68094207,86889914.68094207,20.245018597786594,7.0930860999834655,26147.44969252257,92.6,59.5834982573507
2.3075998,5.721348,4499.83,0.3,2.3,342.6,-1.0,244.95066962581404,86749428.46298578,86749428.46298578,19.784428156597993,6.71307904500136,26530.678841690493,89.90000000000002,59.5834982573507
2.3020556,5.7387371,4499.83,0.3,2.3,342.6,-1.0,243.53776584113422,86557598.09403582,86557598.09403582,19.000710448558255,6.857629421379855,25874.73849743223,89.9,59.5834982573507
2.3017933,5.7395567,4499.83,0.3,2.3,342.5,-1.0,246.7570384860067,86363754.0521296,86363754.0521296,19.804748202461063,6.900659026225928,26394.560289024943,90.70000000000002,59.5834982573507
2.2960676,5.7573653,4499.83,0.3,2.3,342.5,-1.0,243.56703981377223,85730502.93621321,85730502.93621321,20.17603784568419,7.021115072557489,26073.59576140002,89.4,59.5834982573507
2.2902954,5.7751719,4499.83,0.3,2.3,342.3,-1.0,243.3808880669267,85143621.37475283,85143621.37475283,19.43921461585957,7.044836842374169,25584.378499399798,88.3,59.5834982573507
