flight id:301
flight code:Su-25T
origin:RU
date:2011-06-01
from:gelendzhik
to:maykop-khanskaya
motor(s):2
mass aircraft:11495.835648
mass fuel:11495.835648
lift coef:1.1776856990315037
drag coef:0.011020666513337473

timestamp,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,engine_1,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306896017.71,4.9082996,537.08,24.5,4.5,89.0,-1.0,83.7702449101826,4380634.52535019,4380634.52535019,22.075845026284938,7.332656264232927,26127.192081004912,84.4,35.7766391404849
1306896018.13,4.9083202,537.08,24.5,4.5,90.2,-1.0,83.23725796465664,4986989.111805634,4986989.111805634,23.59199910884073,7.208679242159129,25545.625858985426,86.30000000000001,35.7766391404849
1306896018.34,4.9083281,537.08,24.5,4.5,90.9,-1.0,86.32253693485747,5254522.609675501,5254522.609675501,23.40731953821854,7.278486183759284,25650.244216508785,82.80000000000001,35.7766391404849
1306896019.19,4.9083411,537.08,24.5,4.5,93.2,-1.0,83.58067209450793,4821226.7620943,4821226.7620943,23.13939621777858,7.196242908415945,25499.436548530135,81.10000000000001,35.7766391404849
1306896019.4,4.9083398,537.08,24.5,4.5,93.9,-1.0,85.49367058169095,4491569.3548989445,4491569.3548989445,24.264906903179323,7.089406194100751,25230.209842193126,83.5,35.7766391404849
1306896019.83,4.9083317,537.08,24.5,4.5,95.1,-1.0,85.24286614881048,3724058.4253665404,3724058.4253665404,26.523087240819656,6.804561907343945,24843.16560058532,83.7,35.7766391404849
1306896020.25,4.9083169,537.08,24.5,4.5,96.3,-1.0,83.12165345797153,2907100.61220865,2907100.61220865,26.019652462690008,6.596342617822332,25058.23484598405,86.4,35.7766391404849
1306896020.46,4.9083066,537.08,24.5,4.5,96.9,-1.0,85.798297547004,2971200.4174835393,2971200.4174835393,25.971069732772843,6.522241626799602,25162.56319687018,86.90000000000002,35.7766391404849
1306896021.1,4.908265,537.08,24.5,4.5,98.7,-1.0,84.30593137702284,2888928.160282796,2888928.160282796,27.630113385782117,6.7295872758559465,24611.23613790011,87.70000000000002,35.7766391404849
1306896021.74,4.9082071,537.08,24.5,3.9,100.5,-1.0,84.88557648311786,3165372.3244595597,3165372.3244595597,25.368220975564615,6.72233687346697,24173.497709082138,89.89999999999999,35.7766391404849
1306896021.95,4.9081841,537.05,23.3,1.9,101.0,-1.0,86.94089747459239,3639160.4984062384,3639160.4984062384,24.601801501244054,6.716948844630114,24236.12038238552,91.6,35.776616174605635
1306896022.58,4.9081109,536.14,15.5,-8.7,101.8,-1.0,84.77902776475393,3681889.735973514,3681889.735973514,25.333586192823645,6.805603172893733,24085.51535086845,90.19999999999999,35.775896577055335
1306896023.22,4.9080338,532.14,14.0,-13.1,101.8,-1.0,85.11538410086754,3597893.0198807945,3597893.0198807945,26.834353943256424,7.002908622070343,24344.30828317458,90.80000000000001,35.77211486226968
1306896023.43,4.9080085,530.02,13.9,-12.1,101.9,-1.0,85.14110081431663,3906057.6025035027,3906057.6025035027,27.53432876914232,7.321068655381871,24652.651881262915,91.5,35.76671022534929
1306896023.85,4.9079567,524.93,12.8,-10.0,102.2,-1.0,85.93038994472178,3915508.182257876,3915508.182257876,28.33039276164977,7.269356252563053,24655.122392740464,89.60000000000001,35.757409044246934
1306896024.27,4.9079034,519.17,11.8,-8.5,102.6,-1.0,85.2383408297928,4195342.409581055,4195342.409581055,26.7167223482069,7.60497561953753,24706.494331057624,89.30000000000001,35.74369841432568
1306896024.48,4.9078749,516.02,11.7,-7.9,102.8,-1.0,88.500051153496,4859445.735311005,4859445.735311005,26.881187037301054,7.717207240624006,24726.104706905062,86.0,35.72757636708158
1306896025.12,4.9077867,506.45,11.8,-7.1,103.5,-1.0,85.65098010569598,4619118.648588684,4619118.648588684,26.286606744484462,7.748304148127149,25208.368908598415,87.1,35.70412820435192
1306896025.76,4.9076896,496.58,11.3,-5.0,104.4,-1.0,87.34317160518887,4558628.258879153,4558628.258879153,26.452799106571163,7.790671232397369,25507.06146677501,85.9,35.67312426734405
1306896025.97,4.9076559,493.41,11.3,-4.2,104.7,-1.0,87.66581306835175,4397726.626172755,4397726.626172755,26.67201051087417,7.635654165590529,25533.186407003137,84.10000000000002,35.639693602427165
1306896026.61,4.9075469,484.29,11.1,-2.1,105.6,-1.0,85.0888378041891,3925577.3357644603,3925577.3357644603,27.101866058548445,7.503969802378912,24728.09369287083,84.00000000000001,35.59930427609296
1306896027.25,4.9074293,476.34,10.7,-0.8,106.6,-1.0,84.74254103782421,3852144.134035149,3852144.134035149,24.709061577089585,7.587897310219889,25152.2653940846,85.7,35.553525623424534
1306896027.47,4.9073868,473.89,10.5,-0.5,106.9,-1.0,84.55900054968771,4047077.226907875,4047077.226907875,23.51337893794419,7.658146879359755,24800.851053011338,86.2,35.50893354118482
1306896028.11,4.907257,467.48,10.1,0.0,107.8,-1.0,85.06980056687956,4246748.196154804,4246748.196154804,24.427885723053418,7.337284030847079,24085.80528884797,85.6,35.46105733821019
1306896028.75,4.9071205,462.12,9.5,0.3,108.6,-1.0,84.44795427448547,4469746.289307417,4469746.289307417,22.937897379179304,7.451292864489316,23439.841542506754,85.7,35.412974442322174
1306896028.96,4.9070735,460.51,9.3,0.3,108.9,-1.0,85.75020366824057,4839216.38012053,4839216.38012053,25.05463429664391,7.460608529953331,23860.661445456008,87.8,35.368068493065834
1306896029.38,4.9069772,457.53,9.0,0.3,109.4,-1.0,85.59313294365715,4634693.904893414,4634693.904893414,24.39839350685039,7.559540149798646,23557.452605264134,90.7,35.32329268379199
1306896029.8,4.9068811,454.89,8.6,0.3,109.8,-1.0,83.303091240854,4559688.43203021,4559688.43203021,23.642757050208537,7.648912536568753,23309.886254435536,89.60000000000001,35.28382199262839
1306896030.01,4.906832,453.64,8.4,0.6,110.0,-1.0,83.44748095622545,4579165.327229223,4579165.327229223,24.209787885460674,7.4166306279017915,23262.538604747166,89.8,35.25095016410695
1306896030.64,4.9066793,450.11,7.9,0.7,110.7,-1.0,84.51622099676753,4560191.160386723,4560191.160386723,24.697618319237343,7.625814437876305,23205.50775024007,92.7,35.217802745034334
1306896031.28,4.9065215,446.87,7.4,0.7,111.2,-1.0,83.28986849084109,4599501.807475899,4599501.807475899,24.546173879624178,7.6588164956053975,23502.141445491325,93.30000000000001,35.18915663829768
1306896031.49,4.90647,445.89,7.2,0.7,111.4,-1.0,81.22655163515064,4841247.273077606,4841247.273077606,24.987818660610465,7.4327556859229365,23687.634746909513,93.4,35.165846270843616
1306896032.12,4.9063108,442.99,6.7,1.0,111.9,-1.0,82.41847431901448,5198407.183163708,5198407.183163708,25.93725112446902,7.323001066333053,24540.318887146994,94.2,35.142191415200564
1306896032.76,4.9061445,440.15,6.3,1.0,112.4,-1.0,82.65825507895498,5327448.753627508,5327448.753627508,25.30352426685024,7.6832566389348225,25159.887967489012,96.50000000000003,35.12126949919006
1306896032.97,4.9060926,439.3,6.2,1.2,112.5,-1.0,77.41088972490316,5531442.132716592,5531442.132716592,26.974289463412365,7.581783612908773,25915.848583736526,97.60000000000001,35.10380012036242
1306896033.39,4.9059829,437.53,5.9,1.3,112.8,-1.0,81.15202337217424,6196325.70423255,6196325.70423255,26.49639574944962,7.414751579271829,25702.740761839737,95.8,35.08620825684536
1306896033.6,4.905927,436.65,5.8,1.3,112.9,-1.0,81.69741913041494,6292563.688031464,6292563.688031464,26.316940030338507,7.315741700907057,26126.239780507618,95.3,35.070224004876856
1306896034.24,4.9057579,434.04,5.4,1.3,113.3,-1.0,80.20964728793814,6259390.912970939,6259390.912970939,27.87657674928826,7.343341533055346,26332.291765013193,94.7,35.05426271878762
1306896034.45,4.9057023,433.2,5.3,1.6,113.5,-1.0,79.50154691676978,6332073.028741861,6332073.028741861,26.08772217826809,7.539946067502475,25968.268779089616,94.10000000000001,35.038615299715005
1306896034.87,4.9055884,431.49,5.1,1.7,113.7,-1.0,80.39511377162755,5819052.3945551105,5819052.3945551105,26.268164096432237,7.362584469349847,26739.832168746947,90.89999999999999,35.02436114398447
1306896035.08,4.9055342,430.69,5.0,1.8,113.8,-1.0,76.26949124513357,4919111.274176019,4919111.274176019,25.706867161684865,7.2335856930173135,27208.74026584539,87.39999999999999,35.01197487976749
1306896035.71,4.9053627,428.19,4.7,1.8,114.2,-1.0,79.41969505024417,5100265.944130783,5100265.944130783,26.30273217839177,7.266458127093307,26900.143153920566,86.9,34.99842501100109
1306896036.35,4.9051897,425.72,4.4,1.8,114.5,-1.0,77.70869486044847,5096773.211431513,5096773.211431513,26.32562260885403,7.024103989912069,26374.79604135582,85.60000000000001,34.985204319837486
1306896036.56,4.9051322,424.91,4.4,2.2,114.6,-1.0,78.27600536247047,4997413.251708255,4997413.251708255,26.453115452453545,7.033546777453524,25840.57321319865,85.2,34.97353765317082
1306896037.19,4.9049601,422.5,4.1,2.4,114.9,-1.0,77.14650456424229,5434925.806702558,5434925.806702558,25.1854828900383,7.186852023638728,25266.739718381396,84.4,34.96067676078237
1306896037.83,4.9047846,420.07,3.9,2.6,114.9,-1.0,76.3910718722856,5228367.191627859,5228367.191627859,25.281346077643963,7.043102399371399,25296.367852183896,86.7,34.947310619050086
1306896038.04,4.9047249,419.26,3.8,2.6,115.3,-1.0,78.70301853205338,4627697.502963642,4627697.502963642,27.267785177111943,7.104195180320255,24762.238813684144,84.9,34.933998064369426
1306896038.68,4.9045483,416.86,3.6,2.6,115.6,-1.0,75.68296712924999,3886731.6528987284,3886731.6528987284,26.298342017407986,7.13160480522573,24052.93897852227,85.60000000000001,34.92084627084361
1306896039.32,4.9043696,414.47,3.6,2.6,115.9,-1.0,75.82557308428422,3359293.0197427073,3359293.0197427073,27.192535434223466,7.194437057245375,24243.81101984126,84.60000000000001,34.906507906889104
1306896039.53,4.9043115,413.7,3.4,2.6,116.0,-1.0,74.65080864634429,2800848.9577946533,2800848.9577946533,28.380979579402066,7.16529224079903,23516.847199604577,87.5,34.89288914048491
1306896039.95,4.9041925,412.13,3.3,2.6,116.0,-1.0,75.86933651967061,2790540.3934362405,2790540.3934362405,27.43654693351727,7.256123055291796,23107.617337098967,91.2,34.8786809165129
1306896040.16,4.9041318,411.34,3.3,2.6,116.2,-1.0,77.04803981800431,2825172.688224251,2825172.688224251,27.620618611565966,7.538547578498253,22919.836178046935,91.39999999999999,34.86578174765901
1306896040.79,4.9039542,409.02,3.3,2.8,116.5,-1.0,74.80427916936603,2958014.8622493357,2958014.8622493357,29.22120482802973,7.53085423663884,22729.845822012547,92.1,34.85299740820144
1306896041.0,4.9038921,408.21,3.3,2.8,116.6,-1.0,77.61946564881183,3012404.745400427,3012404.745400427,26.83285357247118,7.521632277031938,22695.330183460323,90.49999999999999,34.84021306874387
1306896041.43,4.9037692,406.62,3.3,2.8,116.7,-1.0,74.96607103212996,2695186.5314856227,2695186.5314856227,27.29188205945332,7.716726498129736,23348.375491360424,90.49999999999999,34.828056463319555
1306896041.65,4.9037044,405.79,3.3,2.7,116.8,-1.0,76.79619325314057,2486961.7183888126,2486961.7183888126,27.107212548772548,7.701219559991962,23323.788549733363,90.0,34.81712470478937
1306896042.29,4.9035165,403.38,3.3,2.6,117.0,-1.0,76.04942653839277,2047510.767135282,2047510.767135282,27.12439655494016,7.870434508303969,23939.89155433758,91.7,34.80496809936505
1306896042.5,4.903455,402.59,2.9,2.6,117.1,-1.0,75.6467731384189,1804693.910834013,1804693.910834013,27.80067208967136,7.73377117475513,23924.086426396356,91.4,34.794043996127954
1306896042.92,4.9033282,400.98,2.9,2.6,117.1,-1.0,77.50820831067976,1803211.3088417652,1803211.3088417652,27.168744407566294,7.642953093692495,24094.49457722476,94.0,34.78371700575174
1306896043.13,4.9032677,400.22,2.9,2.5,117.3,-1.0,73.60197488115784,1984589.3696056362,1984589.3696056362,25.679940654151412,7.5551262252870535,24129.187849571947,93.9,34.77339767066863
1306896043.77,4.9030739,397.78,2.8,2.5,117.3,-1.0,76.88608854772819,2555975.210850504,2555975.210850504,25.91822668496928,7.636916279119233,24453.738593913116,90.4,34.76241232508683
1306896043.98,4.9030087,396.96,2.8,2.5,117.6,-1.0,78.59221865018611,3068205.3532721843,3068205.3532721843,25.82170247647835,7.501642884080027,24885.878379384216,92.2,34.751404013625766
1306896044.4,4.9028817,395.37,2.8,2.5,117.6,-1.0,76.07635638873266,3411872.6182192317,3411872.6182192317,23.927957106199937,7.546305537921047,25654.760997712296,90.60000000000001,34.740954538560146
1306896044.61,4.9028172,394.57,2.7,2.5,117.8,-1.0,77.12806986125044,3647392.359225395,3647392.359225395,24.622619488019176,7.171425303176999,26263.446659245732,90.8,34.730512718787615
1306896045.25,4.9026225,392.16,2.6,2.5,118.0,-1.0,76.0416119131518,3588199.876978558,3588199.876978558,24.441710996131654,7.166562243478538,25818.768162557353,93.0,34.71944316498184
1306896045.88,4.9024255,389.73,2.5,2.5,118.2,-1.0,77.44040244633085,3077304.779600834,3077304.779600834,23.343958880246223,7.472314298696366,25473.389448189708,93.4,34.707148764281925
1306896046.09,4.9023615,388.95,2.5,2.5,118.3,-1.0,75.21583477880881,2852632.073559981,2852632.073559981,20.94673322980337,7.216957811408563,25484.81142119032,92.1,34.696102176355424
1306896046.73,4.9021611,386.51,2.5,2.5,118.3,-1.0,76.89138305626736,2954430.7277922872,2954430.7277922872,20.099811948149604,7.458620000180277,25785.838596188347,90.7,34.683792465069324
1306896047.36,4.9019644,384.12,2.5,2.5,118.3,-1.0,76.23666138029006,2867781.3058468425,2867781.3058468425,20.69926016997305,7.438342116302538,26055.742324125757,90.3,34.67088564092235
1306896047.57,4.9018993,383.33,2.5,2.5,118.7,-1.0,75.42530626920977,3289960.602835085,3289960.602835085,20.08481662744233,7.544613567143141,26296.095550509694,89.50000000000001,34.65795585089611
1306896048.21,4.9016955,380.88,2.5,2.5,118.7,-1.0,77.07529782068434,3694175.101393291,3694175.101393291,20.059042662019646,7.601157910127883,25880.001931022834,89.2,34.64501840557677
1306896048.84,4.9014977,378.52,2.5,2.5,119.0,-1.0,75.64974453345742,3656410.3875560174,3656410.3875560174,21.094652196614483,7.682509801276029,25551.76812560329,88.10000000000001,34.63090204512183
1306896049.05,4.9014315,377.73,2.0,2.5,119.0,-1.0,75.4236827277853,3622821.4602373056,3622821.4602373056,21.61626328050963,7.928233212318264,25076.0680114822,89.1,34.61739810811395
1306896049.68,4.9012305,375.34,1.9,2.5,119.2,-1.0,76.31860483031846,3541905.4175823038,3541905.4175823038,22.072580313953083,7.9680584966655665,25041.628420369296,90.4,34.60267697950503
1306896050.32,4.9010234,372.89,1.9,2.5,119.2,-1.0,76.89364960339663,3349606.458579493,3349606.458579493,20.75378050719123,7.91619115713832,24851.789143456976,88.89999999999999,34.58792522972375
1306896050.53,4.9009556,372.09,1.9,2.5,119.4,-1.0,76.64015430532844,3065563.6614051866,3065563.6614051866,20.237920877782518,7.643608584178982,25059.974059590826,85.9,34.574421292715876
1306896050.96,4.9008176,370.47,1.9,2.5,119.5,-1.0,76.03918614908665,3071209.1462362735,3071209.1462362735,22.41542766225065,7.701329296265021,24855.89462482037,87.80000000000001,34.56027431108858
1306896051.17,4.9007501,369.68,1.9,2.5,119.5,-1.0,75.76820802804178,2968251.0714001055,2968251.0714001055,21.392570516158166,7.465166562595596,24809.97851125119,90.10000000000001,34.54739045282086
1306896052.03,4.9004704,366.41,1.9,2.5,119.7,-1.0,76.51597344020591,2934624.2015265184,2934624.2015265184,21.11973460300459,7.4530813165807706,24728.55447953154,87.4,34.53383292876137
1306896052.45,4.9003343,364.82,1.9,2.5,119.8,-1.0,75.91109284573949,3018551.672023019,3018551.672023019,22.09457142416688,7.466498073186768,24437.05430841627,88.30000000000001,34.51966298125481
1306896053.29,4.9000595,361.64,1.9,2.5,119.8,-1.0,76.369702723176,3062265.939036908,3062265.939036908,24.342590638911474,7.402988904857068,24467.99379630181,89.60000000000001,34.5049341973528
1306896053.72,4.8999176,360.0,1.9,2.5,120.0,-1.0,76.77813811366853,3078843.256094063,3078843.256094063,22.128566326037067,7.22355199489187,24592.46739698634,89.4,34.49075659455315
1306896054.36,4.8997067,357.57,1.9,2.5,120.1,-1.0,76.37480056846995,3042607.1259065857,3042607.1259065857,22.115028490080476,7.172889633906525,25138.738735006016,92.20000000000002,34.475323523687
1306896054.57,4.8996367,356.76,1.9,2.5,120.1,-1.0,77.16680555110243,2968576.809582958,2968576.809582958,22.65886186233597,7.160319929675602,25204.77257240033,93.20000000000002,34.461099989128826
1306896054.99,4.8994992,355.18,1.9,2.5,120.2,-1.0,75.68570872090389,2790890.093402567,2790890.093402567,23.114604215341487,7.227618473481381,25524.347179807915,94.3,34.447542465069326
1306896055.84,4.8992181,351.96,1.9,2.5,120.3,-1.0,76.21748363378575,2701162.197048911,2701162.197048911,23.557463102086626,7.1512364489069284,25516.74133287535,95.60000000000001,34.432132360082456
1306896056.05,4.8991476,351.16,1.9,2.5,120.3,-1.0,77.00354818211864,2652412.870244686,2652412.870244686,21.756152718697212,7.0591998936383415,25066.63809794232,93.30000000000001,34.41734998912882
1306896056.47,4.8990081,349.57,1.0,2.5,120.4,-1.0,76.31982083269097,2579904.9678073,2579904.9678073,22.76337572519132,7.122072394385589,25500.81412131163,93.30000000000001,34.401955194728124
1306896057.32,4.8987239,346.33,0.9,2.5,120.5,-1.0,76.52508983487292,2575954.292021101,2575954.292021101,23.303398790511352,7.276915387428856,25775.44753178417,95.20000000000002,34.386583366206686
1306896058.16,4.8984426,343.14,0.9,2.5,120.5,-1.0,76.47152462596922,2604415.9914164664,2604415.9914164664,24.605142294777206,7.196970883540675,25923.80384811212,92.80000000000001,34.369986690791116
1306896058.8,4.8982271,340.7,0.8,2.5,120.5,-1.0,76.69532603599025,2566291.669677838,2566291.669677838,23.442785029283407,7.057758206522476,26309.9315927818,94.50000000000001,34.353956507064076
1306896059.44,4.8980118,338.27,0.8,2.5,120.7,-1.0,76.41125821762371,2585841.359585642,2585841.359585642,23.638258700199255,7.2204376443256235,26160.000202612533,93.99999999999999,34.33732155518307
1306896061.13,4.8974428,331.86,0.8,2.5,120.7,-1.0,76.30403709379623,2664453.846112079,2664453.846112079,24.09563826131163,6.958764876382291,25757.298990772084,90.5,34.317639796652884
1306896062.82,4.8968686,325.43,0.5,2.5,120.7,-1.0,76.61231953085338,2644678.37269363,2644678.37269363,24.11513597316286,6.9401780312645505,25608.34236771553,90.5,34.29365576340704
1306896065.16,4.896074,316.55,0.5,2.5,121.1,-1.0,76.32702225067753,2695297.4204223924,2695297.4204223924,25.548815613987294,6.672467273047001,25550.22851568513,89.00000000000001,34.26408336620669
1306896066.22,4.895712,312.51,0.5,2.5,121.1,-1.0,76.54622022296002,2736398.4435047754,2736398.4435047754,25.391653527140203,6.910864938412474,26044.935336532853,90.3,34.23388323497309
1306896067.48,4.8952792,307.7,0.5,2.5,121.2,-1.0,76.8449848878988,2703081.943022339,2703081.943022339,25.26211697478782,6.8597246252076856,26551.226467140663,91.9,34.20061333121106
1306896068.97,4.8947684,302.03,0.2,2.5,121.2,-1.0,76.6076230743408,2686284.945134659,2686284.945134659,26.84032704771984,6.818777742000159,26553.451646182846,89.9,34.164220067868975
1306896072.97,4.8933969,286.83,0.1,2.5,121.2,-1.0,76.46906221295023,2671945.775508898,2671945.775508898,25.127807268239266,6.4437022418273,26450.462817002805,89.2,34.11867107399321
1306896078.09,4.8916345,267.34,0.1,2.5,121.4,-1.0,76.58672712143566,2661639.2788541266,2661639.2788541266,24.97522394519247,6.565011562893677,27191.384538901402,91.30000000000001,34.060643952383415
1306896079.36,4.8912002,262.55,0.0,2.5,121.4,-1.0,76.05123003778016,2648432.2471651197,2648432.2471651197,25.566797946194846,6.643040248579051,26992.353173980035,89.89999999999999,34.00081783689785
1306896084.02,4.8895906,244.77,-0.2,2.5,121.4,-1.0,76.75863571120955,2659592.811875332,2659592.811875332,27.001256595287842,6.416084424580781,26863.206435693857,88.89999999999999,33.92924084652165
1306896084.45,4.8894444,243.16,-0.0,2.5,121.4,-1.0,75.57095572030255,2669616.2498127706,2669616.2498127706,25.911159974367898,6.410763824182135,26818.609155168888,90.29999999999998,33.861338396827854
1306896090.79,4.8872584,219.01,0.1,2.5,121.4,-1.0,76.64849086938739,2727064.24242797,2727064.24242797,26.835264635941183,6.457082708122094,26587.168854267544,86.8,33.77987076778149
1306896091.22,4.8871092,217.36,0.1,2.5,121.4,-1.0,77.03969217920728,2784690.4742785026,2784690.4742785026,27.658873987306762,6.607392897454714,27007.349115121695,86.5,33.70393791563801
1306896091.64,4.8869624,215.74,0.0,2.5,121.4,-1.0,77.60559059751509,2817399.863568484,2817399.863568484,27.672416991201608,6.389138167286077,26970.244161485378,85.2,33.62985764442191
1306896104.38,4.8825572,167.1,0.0,2.5,121.4,-1.0,76.81832086446924,2817453.249339897,2817453.249339897,28.36747343002281,6.454863328582622,26649.60226982944,84.60000000000001,33.522224223599515
1306896116.0,4.8785198,122.51,0.1,2.5,121.4,-1.0,77.18983656516073,2774104.7133991774,2774104.7133991774,27.363252187011483,6.535507997381439,26013.785045702163,87.5,33.38479640207721
1306896117.3,4.8780664,117.5,0.1,2.5,121.4,-1.0,77.48707208274668,2685758.7967583016,2685758.7967583016,28.881586782812036,6.566215623437102,26083.31223869738,89.0,33.25516932421194
1306896121.12,4.8767334,102.78,0.2,2.5,121.4,-1.0,77.49301115264842,2618404.598285079,2618404.598285079,27.93013741181493,6.61997253499338,25514.219320018234,89.00000000000001,33.129193821149826
1306896121.97,4.8764353,99.49,0.0,2.5,121.4,-1.0,77.82491578411663,2605358.874418829,2605358.874418829,28.19743103576488,6.501638679559734,25487.49345415016,88.60000000000001,33.00436661205096
1306896123.25,4.8759873,94.55,0.0,2.5,121.4,-1.0,77.71347472246411,2612254.665560562,2612254.665560562,27.135623879483617,6.804279188312146,25592.56250720658,89.60000000000001,32.889368799277555
1306896126.84,4.8747277,80.64,-0.0,2.5,121.4,-1.0,77.85876973174558,2673104.9534050347,2673104.9534050347,28.20170653201512,6.888090327524946,25281.719011505207,90.30000000000001,32.76495497600546
1306896131.91,4.8729393,60.91,-0.0,2.5,121.6,-1.0,78.29763178034084,2733257.3546610503,2733257.3546610503,25.95919301795697,6.868068652927786,25758.053373392355,92.60000000000001,32.643924792278426
1306896137.0,4.8711228,40.84,-0.0,2.5,121.6,-1.0,79.16930619354909,2779204.9121117718,2779204.9121117718,25.77945422702892,6.707075234904956,25628.285356850163,94.70000000000002,32.508793558682626
1306896137.84,4.8708232,37.54,-0.0,2.5,121.7,-1.0,79.0411898683797,2805879.330127137,2805879.330127137,27.574677525053943,6.958275500041564,25784.648454373924,96.00000000000001,32.37237623584798
1306896139.96,4.8700584,29.13,-0.0,3.2,121.7,-1.0,79.92293792308512,2846537.827411667,2846537.827411667,27.789061189047253,7.2664500705718185,25787.002179921,97.2,32.26675615710783
1306896140.38,4.8699065,27.56,-0.0,3.8,121.7,-1.0,80.0876857980754,2885692.6879758546,2885692.6879758546,28.424056114599882,7.243144623528247,26054.53571544686,96.10000000000001,32.19406914923381
1306896140.8,4.8697559,26.11,-0.0,4.1,121.7,-1.0,79.43719328237061,2921628.3362894496,2921628.3362894496,28.260827145001752,7.500295541429434,26098.440925859974,94.0,32.12410742569925
1306896141.23,4.8696007,24.75,-0.0,4.3,121.7,-1.0,79.81444420449228,2993212.5998487794,2993212.5998487794,28.007921366711777,7.242432912413689,26498.667528657006,91.4,32.06437317373075
1306896141.66,4.8694472,23.52,-0.0,4.6,121.7,-1.0,79.09424722378995,3034125.0511043975,3034125.0511043975,25.697301403896176,7.438536909098852,26407.880133504786,92.89999999999999,32.00621591213845
1306896142.08,4.8692985,22.43,-0.0,4.9,121.7,-1.0,78.41757600985481,3102542.9088329477,3102542.9088329477,26.51528506155989,7.360886596659974,26765.7275997831,91.3,31.951005938385165
1306896142.5,4.8691473,21.41,-0.0,5.1,121.7,-1.0,79.7297821626485,3202694.078866841,3202694.078866841,27.017177976017138,7.660634191737226,26892.767343595882,90.70000000000002,31.905663637422784
1306896142.92,4.8689979,20.49,-0.0,5.4,121.8,-1.0,78.74500275221325,3196061.4961684635,3196061.4961684635,26.750205603004392,7.969322145134251,27013.111133914306,91.70000000000002,31.874720942759616
1306896143.34,4.8688509,19.67,-0.0,5.6,121.8,-1.0,77.5458576800844,3213816.1690846253,3213816.1690846253,25.481978817233625,7.907911317035149,26683.93623901351,91.80000000000003,31.858514687291553
1306896143.78,4.868698,18.88,-0.0,5.8,121.8,-1.0,76.93288977086112,3267139.3251409377,3267139.3251409377,24.80814832427923,8.015990534794946,26157.361923126184,91.30000000000001,31.844229910388666
1306896144.2,4.868551,18.18,-0.0,6.1,121.8,-1.0,77.55304348959653,3269088.7143406793,3269088.7143406793,23.42722908465823,8.034616091457812,26111.148054630627,88.8,31.83584736445691
1306896144.62,4.8684044,17.54,-0.0,6.3,121.8,-1.0,77.25188283217706,3261095.3099476215,3261095.3099476215,22.954080430121667,7.988419665222697,26061.82084601284,86.30000000000001,31.828176760782366
1306896145.04,4.8682621,16.96,-0.0,6.5,121.8,-1.0,75.22841349181937,3312421.7213089676,3312421.7213089676,24.166572767991905,7.7616303180214805,25207.666270916583,86.40000000000002,31.82117216760652
1306896145.47,4.8681145,16.4,-0.0,6.8,121.8,-1.0,76.12170541074362,3328106.955270137,3328106.955270137,24.236437295555238,7.883794165198013,24776.349819487277,89.00000000000001,31.81477999787773
1306896145.89,4.8679715,15.9,-0.0,6.5,121.8,-1.0,75.56501841867441,3240343.308630085,3240343.308630085,25.85104637667246,7.934742582616472,24864.98907916303,89.3,31.808946664544397
1306896146.33,4.8678224,15.36,-0.0,6.9,121.8,-1.0,75.15389181485426,3218256.3382360493,3218256.3382360493,26.324714029088636,7.739029550437429,24221.892309724848,91.3,31.803534372330923
1306896146.75,4.8676796,15.03,-0.0,6.9,121.8,-1.0,75.89749937390076,3163074.005008627,3163074.005008627,24.735951368914495,7.373754361334113,24081.04012350446,90.2,31.798650295340547
1306896147.17,4.8675395,15.07,-0.0,6.9,121.8,-1.0,74.66782724358563,3005272.1341336756,3005272.1341336756,26.720676756585735,7.422660271190082,23804.064859796847,87.89999999999999,31.794501126486654
1306896150.99,4.8663403,15.1,-0.0,6.3,121.8,-1.0,70.08477086182933,2920482.0833374197,2920482.0833374197,25.609423181901267,7.538880875002755,23685.381882303143,87.0,31.79100265754527
1306896151.41,4.8662279,15.1,-0.0,5.3,121.8,-1.0,60.23918587676706,2888327.543284672,2888327.543284672,26.068061785502476,7.273018234672516,24224.658899165748,85.89999999999999,31.788108956757867
1306896151.83,4.8661197,15.1,-0.0,4.5,121.8,-1.0,58.11615018587802,3127215.8889247403,3127215.8889247403,26.497966362656616,7.033469672692601,23864.67310893872,86.60000000000001,31.78575112648665
1306896152.25,4.8660214,15.1,-0.0,4.1,121.8,-1.0,53.25643743877613,3442188.4527348266,3442188.4527348266,24.56240891801153,6.9541976464953414,23761.515848598243,86.7,31.78388323497309
1306896152.67,4.865929,15.1,-0.0,3.7,121.8,-1.0,50.14973287962953,3958084.6936746016,3958084.6936746016,21.99375359580248,7.020786509457155,24071.252522805305,87.3,31.782459350458655
1306896153.09,4.8658413,15.1,-0.0,3.5,121.8,-1.0,47.96480605723177,4398919.730360627,4398919.730360627,21.289829968077076,6.937423880749456,24335.651116831075,86.4,31.781464162357167
1306896157.75,4.8651864,15.1,-0.0,3.0,121.8,-1.0,33.55224445092556,4489970.301924478,4489970.301924478,21.612282872992388,6.74498305255888,24310.090462595534,84.5,31.780851738910094
1306896158.6,4.8651017,15.1,-0.0,3.0,121.8,-1.0,24.998699722393855,4128111.821800842,4128111.821800842,20.801600902662123,6.987916458378576,24660.51263237574,85.9,31.7806527012898
